ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT
CNTS_000000000019990,ㅤ, ,kakao,1.0,21.10.11.
CNTS_000000000019990,동홍리 이종림,최고 입니다,kakao,5.0,21.02.11.
CNTS_000000000019990,이두호, ,kakao,5.0,20.09.02.
CNTS_000000000019990,별로,"뱃소리 넘 좋고, 비오는날 항구는 더욱 좋다",kakao,5.0,20.04.14.
CNTS_000000000019470,난 나다.,페러세일링 재밌네요……,kakao,5.0,21.10.10.
CNTS_000000000019470,케이크, ,kakao,4.0,21.07.06.
CONT_000000000500045,오리,날씨 맑은 날 가면 경치 정말 예술입니다.,kakao,5.0,22.08.08.
CONT_000000000500344,ok차박 전국투어,https://youtu.be/FdhgGtFR8j8ok차박 섯알오름유튜브 검색하시면 동영상 올렸습니다 안타까운 현장입니다삼가고인의명복을빕니다,kakao,5.0,22.11.13.
CONT_000000000500344,어디가보코!,올레코스 지날 때 기보셔요.,kakao,3.0,21.10.19.
CONT_000000000500344,아서 모건,기억해야할 역사,kakao,5.0,21.08.05.
CONT_000000000500344,절물사려니,"이승만 개보다 못한 놈조병옥 개보다 못한 놈서북청년단 개보다 못한 놈들응원친일경찰 개보다 못한 놈들미국, 전작권 주고 집에나 가라 학살자놈들",kakao,1.0,21.04.17.
CONT_000000000500344,말,제주도와 4.3사건에 대해 많이 알아갑니다,kakao,5.0,21.04.10.
CONT_000000000500344,👏👏👏,꼭 가보실만한 장소. 제주의 아픈 역사가 다 보존되어 있습니다.,kakao,5.0,21.03.13.
CONT_000000000500344,.....,오름 정상부와 주변에는 고사포진지들이 있고 아래쪽에는 양민학살터가 있다. 일제의 침략만행과 4.3의 아픔을 모두 간직한 슬픈 곳.,kakao,5.0,20.10.18.
CONT_000000000500344,waltz, ,kakao,5.0,18.08.26.
CONT_000000000500286,임승택(rainman),1월말 따스한 햇살을 맞으며 풍경을 바라보는 여유를 만끽했습니다.. 시그니쳐인 크림라떼 강추합니다..,kakao,5.0,23.01.23.
CONT_000000000500286,리버,항포카토 보고 기대했는데 양도 많고 아이스크림이랑 샷조화가 너무 좋아용🥹 친구가 감동의 맛이라고 안 잊어버릴거래요ㅋㅋㅋㅋ 😆,kakao,5.0,22.12.26.
CONT_000000000500286,전윤우입니다,3.5점  입구에 주차하고 걸어서분위기 좋고 친절해요,kakao,3.0,22.12.15.
CONT_000000000500286,둘째,카페도 예쁘고 맛있고 친절해요 !,kakao,5.0,22.12.01.
CONT_000000000500286,Xia,뷰맛집 쌉인정 👍🏻음료랑 디저트는 무난함요즘 대부분의 카페가 그렇듯 사진찍으로 가는 카페 같은 너낌 …… ? 그래도 사장님 친절하셔서 기분이는 좋았음 😉,kakao,3.0,22.11.18.
CONT_000000000500286,파트라슈,커피맛있고 친절했어요. 티라미수는 그냥그랬고 커피랑 에이드 맛있었어요. 추가로 야외를 제외하고 실내는 자리가 엄청많지는 않아요.,kakao,4.0,22.09.29.
CONT_000000000500286,wa,스케치브라운 진짜 핵 달다구리 하네요..,kakao,4.0,22.09.11.
CONT_000000000500286,쵸,산방산 갔다면 가볼만한 카페,kakao,4.0,22.08.12.
CONT_000000000500286,욜,오 커피 맛있어요!!!!,kakao,5.0,22.07.11.
CONT_000000000500286,맛있는거 죠아, ,kakao,4.0,22.06.30.
CONT_000000000500286,하늘, ,kakao,1.0,22.06.27.
CONT_000000000500286,drgz,항아리 아포가토 귀여워요 ㅋ,kakao,4.0,22.06.26.
CONT_000000000500286,크리스토퍼,주차장에 주차할때까지도 맞게 온건가 싶을정도로 숨어 있던 카페일부러 찾아 갔는데 생각보다 규모는 작았지만 너무 멋진 뷰에 커피 맛도 괜찮았고초코케이크? 너무 맛있어요앉아 있는 것만으로 힐링 다음에 꼭 또 오고 싶어요,kakao,5.0,22.06.11.
CONT_000000000500286,free,"*사장님부부, 너무  친절하심!*커피도!  뷰도! 최고!*용머리, 형제섬, 송악산이 한눈에!*판매용 드립백도 맛과 향이 좋아요!*옛스러운 인테리어가  방문객들에게  우리의 전통 문화를  보여준다.*이름표가 있으면  더 좋을듯!",kakao,5.0,22.06.05.
CONT_000000000500286,Ben,무조건 다시온다,kakao,5.0,22.05.28.
CONT_000000000500286,ㅇ)ㅁ,그냥 뷰값임. 가서 사진찍고 추억을 남기세요.,kakao,5.0,22.04.28.
CONT_000000000500286,뚜루뚜,관광지에 있는 카페 치고는 커피나 음료맛이 좋았어요! 특히 커피 너무 맛있어서 라떼 마셔보고 아메리카노 2잔 추가로 더 주문해서 마셨어요 ㅎㅎ 위치는 용머리해안 매표소 바로 앞이더라구요. 매장안은 생각보다 협소하지만 뷰가 끝내주는 야외 테이블이 있어서 좋았어요~ (넘 더울땐 이용이 어려울 것 같디만...) 화장실도 깔끔했고 쥬스도 있어서 부모님 모시고 가기 좋았습니다~ :) 평일인데도 사람이 너무 많아서 자리 잡기 어려운게 단점이지만 다음에 꼭 방문하고싶은 커피맛+최고의 뷰 였습니다:),kakao,5.0,22.04.26.
CONT_000000000500286,큐큐다스,라떼 매일우유쓰심 고소함,kakao,5.0,22.04.23.
CONT_000000000500286,열심히 먹쟈,직원분들 친절하시고 당근케익 맛있어요!그리고 완전 뷰맛집!!!,kakao,5.0,22.04.15.
CONT_000000000500286,봄날은간다,최고의 뷰!,kakao,5.0,22.02.15.
CONT_000000000500286,J,뷰가 좋아요! 커피는 잘모르겠고 제주감귤착즙주스 맛이있어요!,kakao,5.0,22.02.04.
CONT_000000000500286,썬,뷰가 시원시원하네요 라떼 잘마셧어요,kakao,3.0,22.01.29.
CONT_000000000500286,아~김선수,분위기 좋은 커피숍!내부가 생각보다 작으며 테이블간 간격이 좁음 하지만 소파 테이블이 넓어서 좋았음. 날씨가 좋으면 야외에서 먹는걸 추천합니다.,kakao,4.0,22.01.22.
CONT_000000000500286,정렉스,분위기 좋았음,kakao,5.0,22.01.20.
CONT_000000000500286,mm,일몰을 볼 수 있는 카페,kakao,5.0,21.12.08.
CONT_000000000500286,주성식,"항포카토가 특이하고 맛있고요. 커피는 무난. 조용하고 용머리 해얀 뷰가 예쁘며, 인테리어도 아기자기하게 잘해놨어요",kakao,5.0,21.11.26.
CONT_000000000500286,프랭키 더 용,뷰 좋군,kakao,4.0,21.11.25.
CONT_000000000500286,ㅂㅇㅂ,뷰 맛집에 가격도 합리적임,kakao,4.0,21.09.27.
CONT_000000000500286,bong2,용머리 해안 산책 후 들어와 커피 마시며 쉬면너무 힐링 되는 것 같아요야외뷰도 너무 좋아요,kakao,5.0,21.04.21.
CONT_000000000500286,정의의사도,용머리 해안 왔다가 잠시 쉬어가기 좋은곳.앞에 막힌것도 없고 뷰는 괜찮음.근데 카페가 넓지 않아서 성수기때 오면 자리가 많이 부족할듯.,kakao,3.0,21.03.17.
CONT_000000000500286,유라, ,kakao,5.0,21.02.26.
CONT_000000000500286,박아름, ,kakao,5.0,21.02.16.
CONT_000000000500286,낭니,뷰가 짱임크로플도 맛있고믿고 가세요 후회는 없으실듯,kakao,5.0,21.01.29.
CONT_000000000500286,메롱,뷰b 음료b 도민할인b 바다 보고플때 오면 좋을 듯,kakao,5.0,21.01.17.
CONT_000000000500286,라떼는,용머리공용주차장에 주차하고 조금만 걸어가면 나오는 곳. 음료도 맛있고 뷰 &amp; 사진 맛집.주변 산책까지 하고 오면 더 좋을 곳이니 여유롭게 갈 것을 추천.,kakao,5.0,21.01.05.
CONT_000000000500286,Chloe,그냥저냥 바다 잘 보이는 카페겠거니 했는데 너무 맛있게 먹었어요.. 디저트 시켜서 10분만에 순삭한 것 같아요.. 뷰도 너무 좋구 쇼파도 편해요,kakao,5.0,20.12.13.
CONT_000000000500286,뿡,풍경도 좋았고 음료맛도 쏘쏘가격대는 좀 있는편임,kakao,4.0,20.12.08.
CONT_000000000500286,나나, ,kakao,4.0,20.11.21.
CONT_000000000500286,밍,"생각보다 카페가 크지 않았어요. 커피 맛 나쁘지 않았고, 가격은 살짝 있는 편 (아아 6000) 주인분 친절하시고 방역 수칙을 잘 지키십니다 :) 사진찍기 좋은 곳인 것 같아요 자리도 편했고요",kakao,4.0,20.11.19.
CONT_000000000500286,킬러,뷰맛집!!원앤온리 못가면 여기 와도 나쁘지 않을듯,kakao,5.0,20.11.09.
CONT_000000000500286,:),매주 화요일은 정기휴무입니다영업시간 변동되었나봐요,kakao,3.0,20.10.20.
CONT_000000000500286,조한상,용머리 매표소 바로 앞이고요. 일부러 찾아올 곳은 아니네요. 장소 가격 뷰.. 소소,kakao,3.0,20.09.27.
CONT_000000000500286,동이와상,예쁘고 좋아요!!!!!! 한쪽으로는 마운틴뷰 한쪽으로는 오션뷰 각각 나눠져있어서 더 좋았어요 ㅋㅋㅋㅋ,kakao,5.0,20.09.27.
CONT_000000000500286,sun,뷰맛집,kakao,4.0,20.09.20.
CONT_000000000500286,수원,Best,kakao,5.0,20.08.23.
CONT_000000000500286,moon,쉬다가기좋음,kakao,5.0,20.08.22.
CONT_000000000500286,권이삭,죠리퐁쉐이크 맛있어요날씨 좋을 때는 밖에서 먹으면 더 좋을 것 같네요경치 정말 좋아요,kakao,5.0,20.08.21.
CONT_000000000500286,룰룰,뷰 진짜 굿 음료도 괜찮았어욤!,kakao,4.0,20.07.27.
CONT_000000000500286,진실한평가,음료도 맛있구요 (커피말고) 뷰도 좋았어요! 내부가 굉장히 쾌적하네요 ㅎㅎ,kakao,5.0,20.07.16.
CONT_000000000500286,Hyun-jong Kim,"창가뷰 5/5, 커피맛 3/5",kakao,5.0,20.07.13.
CONT_000000000500286,S,뷰가 미쳤다. 용머리해안 뷰맛집임.,kakao,5.0,20.06.17.
CONT_000000000500286,이시우,"오션뷰가 정말 아름다워요. 음료도, 제과류도 다 괜찮습니다.근처 공영주차장에 주차한 뒤 5분 정도 걸어 올라와야 해요.",kakao,5.0,20.05.21.
CONT_000000000500286,:),음료 분위기 스텝 뷰 모두 완벽,kakao,5.0,20.04.28.
CONT_000000000500286,블랙아이,인테리어와 뷰가 세상 멋지네요,kakao,5.0,20.04.13.
CONT_000000000500286,normal,아주 위치가 한적하고 좋네요. 용머리해안에 주차하고 조금만 산책하며 걸어오면(바로 앞까지는 주차 안됨) 조용하고 한가로움을 만끽할 수 있어요,kakao,5.0,20.03.31.
CONT_000000000500286,먹깨비,-망고체리허브아이스티-자몽루이보스아이스티오션뷰 테라스도 너무 맘에 들었고 음료도 맛있었어요   굿굿용머리해안과 산방산랜드 방문하시면 잠깐 바다보면서 쉬었다가기 좋은 것 같아용,kakao,5.0,20.02.19.
CONT_000000000500286,루이스,해변뷰가 멋있고 한가롭고 즐거운 시간 보냈습니다.,kakao,5.0,19.12.29.
CNTS_200000000010435,dong,제주 고산리 유적 안가보신분~ 꼭 가보세요! 여기 안내센터에서 아이들이랑 함께 토기 체험도 해보고 유적 설명도 들을 수 있어서 역사 공부도 되고 너무 좋네요. 선생님들 너무 친절하시고 안내 잘 해주셔서 감사합니다.^^ 다음에 또 갈께요,kakao,5.0,22.11.05.
CNTS_200000000010435,홍성은,제주고산리유적지 안내센터는 보기보다 알찬 프로그램을 많이 실시한다. 직원 모두가 바쁘게 뛰어다니는 모습을 보면서 생기가 돋는 유적지와 안내소라 생각된다.,kakao,5.0,22.11.04.
CNTS_200000000010435,딩동,제주도에서 고산리 유적을 알게 된 건 뜻밖의 선물이에요 🤍여기 안내센터에서 고산리 유적에 대해 설명도 잘해주시고 여기서 발견된 유물도 볼 수 있어서 신기했어요~~ 체험도 이것저것 많던데 다음에 오면 꼭 해보고 싶어요!! 강추!!,kakao,5.0,22.11.04.
CNTS_200000000010435,호이짜,유적에 대해서 알고 싶으면 안내센터에 방문하시면 됩니다~유적 센터 안에서 여러가지 체험도 하고 안내해설도 받을 수 있습니다,kakao,5.0,22.11.04.
CNTS_200000000010435,신승민,우리동네라  별2개.고산의 유적은  오징어잡이 어선의 불빛과 아름다운 노을,kakao,2.0,22.09.05.
CNTS_200000000010435,김종오,그냥 유적지 터만 남겨져있음 구지 방문할 필요는 없음,kakao,1.0,22.08.07.
CNTS_200000000010435,그냥, ,kakao,5.0,19.11.06.
CNTS_200000000010435,짱구,선사시대 유적지? 건물이라도 지어서 보존하거나 어떻게 했어야지 그냠 황무지로 변해버린 유적지 아닌 유적지?,kakao,1.0,18.10.13.
CNTS_200000000014279,..., ,kakao,5.0,22.11.22.
CONT_000000000500508,flow,"중섭, 남덕, 태현, 태성, 1951년...",kakao,5.0,23.01.19.
CONT_000000000500508,loxrd21, ,kakao,3.0,22.09.12.
CONT_000000000500508,북북이,"해설사로부터 이중섭의 파란만장한 인생사를 듣고나니, 그 거주지가 전혀 다르게 다가왔다.",kakao,5.0,19.05.06.
CONT_000000000500508,인선, ,kakao,3.0,16.03.20.
CNTS_200000000007493,고재훈, ,kakao,5.0,20.03.08.
CNTS_000000000019747,동천동만10년차,성인이 하기에도 괜찮음. 5단계는 결국 길 못찾고 다시 출구로 나온 슬픈 사연...어린 아이들에겐 힘들듯요.,kakao,5.0,22.12.29.
CNTS_000000000019747,Mark.Lee,날 좋을때 가서 녹차한잔 하면서 앉아서 멍때리기 좋음 입장료 아깝지 않음,kakao,5.0,22.11.14.
CNTS_000000000019747,정해인,"녹차, 뷰 좋음 친절함",kakao,4.0,22.10.18.
CNTS_000000000019747,김주현,가격 혜자 버스가 안다니는것 빼고는 굉장히 좋음,kakao,5.0,22.09.19.
CNTS_000000000019747,валентина, ,kakao,5.0,22.08.09.
CNTS_000000000019747,제주를 품은 사람,엄청 재밌게 놀았던 추억이 있는 곳입니다 너무 좋습니다 아래분들 말씀대로 벌레퇴치 스프레이 뿌리면 더 좋을 듯 하네요 그리고 시설 관리 더욱 깨끗하게 잘 해주세요,kakao,5.0,22.05.13.
CNTS_000000000019747,경숙, ,kakao,5.0,22.05.01.
CNTS_000000000019747,ㅇㄱㅁ,생각보다 꽤 큽니다. 재밌어요. 경치 좋고 저렴해요.,kakao,5.0,22.04.10.
CNTS_000000000019747,윤여봉,기대보다 훨씬 어려운 미로.... 강추함,kakao,5.0,22.02.24.
CNTS_000000000019747,마-ㅅㅕㄴ,여긴 사실 뷰가 메인이고 미로는 보너스임,kakao,5.0,22.01.02.
CNTS_000000000019747,⠀,너무 재밌었어요 :),kakao,5.0,21.12.20.
CNTS_000000000019747,comesilver,큰 기대 없이 갔는데 정말 재미있게 놀았습니다. 미로 코스만 5개에 녹차밭 엄청 넓고요. 성인 기준 입장료에 녹차 한 잔이 포함되어 있어서 미로 코스 다 끝나고 서귀포 전망 보이는 찻집 안에서 마시는데 운치있고 좋았어요.,kakao,5.0,21.12.07.
CNTS_000000000019747,Keith,"제주도에서 가본 미로공원중에 최고에요. 김녕미로공원은 예쁘지만 오래됐고 아주 단순하고, 메이즈랜드는 런닝맨에 나와서 유명하지만 상업적이고 코스는 2개. 여기 녹차미로공원은 큰 기대 없이 갔는데 코스가 5개에다가 저렴하고, 난이도도 적당하고 나무들 높이도 코스마다 다르고 다채로워요. 바다가 보이는 뷰까지 환상적임. 왜 유명하지 않을까 궁금했어요. 조금 외진 곳에 있기도 하고 시설에 돈을 덜 들여서 시설은 좋지 않지만 미로공원이 뭐 시설 좋을 필요도 딱히 없고. 특히 사람이 별로 없어서 사회적 거리두기도 저절로 됩니다 ㅎ 강추.",kakao,5.0,21.11.14.
CNTS_000000000019747,즈라미,핑크뮬리맛집,kakao,5.0,21.10.21.
CNTS_000000000019747,김재우,2021.10.10//재방문. 녹차꽃이 만발~ 핑크뮬리도~2021.06.07//관리가 잘 안되어 있다고 해서 별 기대 안하고 왔는데 이토록 넓은 곳이 이 정도 관리상태면 훌륭하다 생각한다. 미로공원은 현재 총5단계까지 있는데 수준이 꽤 높다. 딸이 미로공원매니아라서 모두 체험했지만 꽤 어려워서 지도앱 항공사진보며 겨우 클리어했다. 거미줄? 아침마다 거미 수천마리가 사방에 거미줄을 칠텐데 그걸 어찌하겠나 싶다. 오히려 많이 손대지 않은 순수함이 느껴졌다. 시음소에서 녹차를 마시며 바라보는 풍경은 가히 예술이라 할만 하다. 서귀포부터 모슬포까지의 파노라마뷰는 다회의 제주도 방문지 중 손을 꼽을만하다. 속세를 내려다 보고 있노라면 저 가운데 다시 뛰어들 일없이 그냥 여기서 살려나 싶다. 신선놀음이다. 장의자에 누워 한숨 자고싶다. 댓글을 잘 달지 않는데 악플이 너무 많아 안타까워서 달아본다. 근데 그냥 아무말 않고 혼자만 알고 있을껄 그랬나?,kakao,5.0,21.10.10.
CNTS_000000000019747,한종헌,날씨가 너무 좋아 미로를 전부 다 돌아볼 수 있었어요. 경치도 넘 좋고 서비스로 주시는 녹차도 향긋했습니다.,kakao,5.0,21.08.08.
CNTS_000000000019747,꾸약암 깜순이 깜뚱이, ,kakao,5.0,21.07.20.
CNTS_000000000019747,소이츠,관리가 너무 안되어있어서 대나무 스틱 가지고 거미줄을 직접 제거하며 미로를 뚫어야함.. 벌레도 너무 많고 풀은 길게 자라나서 다리를 공격함. 이렇게 좋은 전망과 땅을 가지고 관리를 안하다니 너무 안타깝... 그냥 다 밀고 녹차카페촌으로 했어도 좋았을듯..ㅠ,kakao,1.0,20.08.13.
CNTS_000000000019747,저기좀봐아름답지,최선을 다했는데 이토록 구리다는 게 좀 슬프다...,kakao,1.0,20.07.27.
CNTS_000000000019747,랄라3638,재밌는 컨셉!생각보다 미로의 퀄이 좋다다만 시설관리 상태가........ㅜㅜ,kakao,3.0,20.07.19.
CNTS_000000000019747,김세희,2년전에 재밌게 하다 다음 일정때문에3단계를 못해서 다시 찾아갔어요이번엔 5단계까지 하려고 내려갔는데너무 관리가 안되고 있어서 안타깝네요,kakao,2.0,20.07.02.
CNTS_000000000019747,이상현,3단계가 진짜 어려워요. 돈 하나도 안 아깝고 제대로 즐기다 갑니다. 벌레 퇴치 스프레이 뿌리고 가시면 좋아요!,kakao,5.0,20.05.05.
CNTS_000000000019747,다은,5단계까지 가니까 진땀이 다 나더라구요 그래도 재밌었어요,kakao,4.0,20.02.25.
CNTS_000000000019747,:ㅇ, ,kakao,5.0,20.01.18.
CNTS_000000000019747,ㅇㅇ,귀여운 염소와 멍멍이들~ 염소 먹이주기도 꽤 재밌는 경험이었어요. 미로 돌고나서 차 한잔 마시며 아름다운 제주의 풍경을 만끽할수 있었어요~~,kakao,5.0,19.09.09.
CNTS_000000000019747,핸코,생각보다 아기자기하고 잘 되어있고 미로도 5군데나되서 재밌었어요. 중간에 셀피카페에서 녹차한잔할수있고 무엇보다 경치가 정말 끝내줍니다. 비가 조금와서 날씨 좋아지면 재방문하려합니다~,kakao,5.0,19.09.02.
CONT_000000000500223,ok차박 전국투어,https://youtu.be/IM-YxLtb4N0ok 차박 밧돌오름유튜브 검색하시면 동영상 올렸습니다 안돌오름으로 올라가 도 야자매트 있고 언덕이 쎄다 민둥산이고 나무가없어 그늘이없어 지쳐서 뷰를 볼경황 잆고  밧돌오름으로하산중   통행금지라 내려오는길 못찿아 철조망넘고. 공동묘지로 고생 엉청하고  하산,kakao,5.0,22.11.10.
CONT_000000000500223,어디가보코!,"안돌오름으로 올라 밧돌 오름정상 등반후 송당마을 쪽으로 하산후, 농로 따라 차 세워둔 곳까지 되돌아 걸어가면 거리는 좀 되나, 좋은 트레킹 코스임. 억새 출렁이는 가을에 가면 아주 훌륭한 경치를 볼수 있다.",kakao,4.0,21.04.12.
CONT_000000000500223,spiderman,"이 오름만  오르기에는 조금 부족한 느낌이 든다안돌 오름과 마주하고  있으니, 체력이 허락한다면두개의 오름을 천천히 다녀보는것도 권장할만 하다.정상에서 내려다 보이는 목장의 초원은 겨울인지금에 보기에도 눈을 시원하고 해준다~!",kakao,4.0,20.12.29.
CONT_000000000500223,조승백,날씨 좋은 날 걷기 좋아요.,kakao,5.0,20.04.18.
CONT_000000000500223,김화환, ,kakao,3.0,20.03.29.
CONT_000000000500552,cha myong,"부서진 곳도 많고, 청소도 안되고 쓰래기에관리도 하나도 안돼어 있네돈 아까워",kakao,1.0,22.08.01.
CONT_000000000500552,훔, ,kakao,5.0,22.02.23.
CONT_000000000500552,김진혁,"2021.09.25 15시 3팀입장료 : 1인 5,500원아이랑 같이 갔는데 카트타는거랑 물고기 밥주는거 말고는 할게 없네요~;; 그외 전시물 관리안되어 있어서차라리 미끄럼틀이나 그네를 두는게 나을지도..",kakao,3.0,21.09.25.
CONT_000000000500552,최준환,성인걸음으로 15분이면 한 바퀴 돌아요. 관리가 엉망이라 사진찍을데도 없어요.,kakao,1.0,21.09.22.
CONT_000000000500552,♡은영♡~~,"관리가 제대로 안되고 있는 느낌, 전기 카트는 재밌는데 코스 짧은게 좀 아쉬움",kakao,3.0,21.06.02.
CONT_000000000500552,구정은,"일행중 초등학생,중학생이 있다면 여기카트가 딱 좋아요. 추월하기 힘든 구간에 가벼운 핸들,부드러운 주행 성인기준 카트초보자한테도 좋아요. 아예 키 120cm이상으로 기준 정해서 운영하시는것도 좋을듯. 그리고 생각보다 구경할거 많고 분위기 좋아요. 낡은건 좀 보수하고 재단장 해서 오픈하시면 제주 올때마다 방문의사 있어요.",kakao,5.0,21.05.20.
CONT_000000000500552,ㅡㅡ,직원 완전 불친절...,kakao,1.0,20.09.05.
CONT_000000000500552,가성비 여행자,"행사해서 3가족 만원 정도라 방문.입장료 저렴하여 그냥저냥함. 설명이 잘 못된 것 있다고 얘기해줘도 별 반응 없음.건물명은 러시아, 국적은 뉴질랜드, 설명은 러시모어 산.",kakao,2.0,20.02.15.
CONT_000000000500552,바톨💎,جميل المكان للتصوير فقط.. يوجد مساحة صغيرة للاستراحة لان المكان كبيرinstagram: batoolrumaih,kakao,3.0,20.01.17.
CONT_000000000500552,L,매표소 여자 비호감임 ㅡㅡ싸가지가 없음..,kakao,1.0,19.08.08.
CONT_000000000500552,숲에있쑤,시간 남으면 들릴수있는 장소...추운겨울 바람까지 불면 그닥 추천ㄴㄴ거울의방인가는 현재 수리중,kakao,3.0,19.01.11.
CONT_000000000500552,이동호,"이젠 이정도의 아이템으로는 관광객 발길을 멈추게 하긴 어려울듯 싶다. 다만, 어린이 수준에선 어느정도 호감을 불러일으킬수 있을수도.",kakao,3.0,19.01.02.
CONT_000000000500552,H2, ,kakao,3.0,18.07.21.
CONT_000000000500552,kkjr, ,kakao,3.0,18.06.02.
CONT_000000000500552,먹다지쳐잠들게하소서,✌ 처음엔 입장료가 아깝다고 생각됐지만 구경하면서 나름 재미있고 흥미 있는 볼거리에 만족.⚠ 어린애들은 정말 좋아할듯^^✌ 가족들과 연인들끼리 가볍게 구경하며 산책하기 좋은 곳.( 사진 - 트레비분수 &amp; 졸라맨~~^^ ),kakao,3.0,16.09.28.
CNTS_200000000007852,뉴뉴,디자인도 예쁘고 이것 덕분에 아토피도 점점 낫고있어요,kakao,5.0,19.04.15.
CNTS_200000000014318,주주, ,kakao,5.0,22.03.31.
CNTS_200000000014318,해포,시설도 깨끗하고 너무 친절하네요,kakao,5.0,21.10.31.
CNTS_200000000011778,참외,무난무난. 지나가다 들르기 적당하고 굳이 다시 찾을 것 같진 않다.,kakao,3.0,22.11.11.
CNTS_200000000011778,신화인생,일몰이 아름다운 수월봉.라떼한잔들고 감상하면 ~~짱~~~,kakao,5.0,22.10.14.
CNTS_200000000011778,kyoung eun,"라떼 맛집이네요. 사장님도 친절하시고, 12코스 걷다가 충전 제대로 하고 갑니다!",kakao,5.0,22.06.28.
CNTS_200000000011778,이학준,서부쪽 오시면 꼭 방문하세요 ! 바이크 빌리시면 해안도로 따라 가는길이 차가 많지 않아서 정말 좋아요 ! 그리고 노을해안 사장님이랑 바이크 설명해주시는 분이 정말 친절하게 알려주십니다 ! 바이크도 새거라서 완젼 좋아요 ~저는 좋아서 2번이나 방문했어요 ! 강추 !,kakao,5.0,22.05.24.
CNTS_200000000011778,sostenuto,바이크가 깨끗하고 이뻐요. 직원분들도 친절하셨어요 넘 재밌어요 풍경도 멋져요 최고!,kakao,5.0,22.05.07.
CNTS_200000000011778,유창식, ,kakao,5.0,22.04.17.
CNTS_200000000011778,달래, ,kakao,5.0,21.12.11.
CNTS_200000000011778,홍은선,지금 노을 해안에서 후기 작성이요~~새 전기바이크이고요 스콘 바로 덥혀쥬시니아스 카페라떼랑 너무 좋으네요,kakao,5.0,21.10.04.
CNTS_200000000011778,맛있으면 후기 남기는 사람,바이크 엄청 새거 같고 사장님들이 바이크 탈 수 있을지 없을지 한명한명 친절하게 봐주십니다 전동킥보드 탔으면 잘 탈 수 있다고 해요 돌고래도 보고 해안 근처도 가보고 코스도 매우 만족스러웠어요,kakao,5.0,21.09.13.
CNTS_200000000011778,ㅇ.ㅇ,근처에 있는 다른 전동바이크 대여하는 곳에서도 바이크 대여해봤는데 여기가 바이크 상태가 제일 좋았습니다저는 제일 긴 시간 대여해서 수월봉 근처부터 시작해서 도구리알까지 갔다가 근처에 있는 오름도 잠깐 들러서 돌아왔는데요차도 사람도 별로 없는 데에 반해 경치는 정말 좋습니다즐거운 시간이었어요,kakao,5.0,21.07.15.
CNTS_200000000011778,다니엘,"여기 분위기 좋습니다. 제주에 1년에 2번정도 서쪽으로 출장을 가는데 봄,가을에 따라 주변경관이 너무 좋아요. 여기사장님도 친절하시고 음료도 맛있고 커피도 게절에 맛이 특색 있어서 좋아요.",kakao,5.0,21.07.07.
CNTS_200000000011778,훔,커피가 최악... 곰팡이독소가 많아 통증 뿐만아니라 알러지처럼 두드러기 날 정도로 심하네요.,kakao,1.0,21.07.03.
CNTS_200000000011778,써니텐,수월봉 가다 음악 소리가 좋아서 들어갔는데 커피맛도 너무 없고 분위기도 그닥이었어요.. 두번 갈거 같지는 않네요,kakao,1.0,21.06.19.
CNTS_200000000011778,이재환,여기좋아요 2층 포토존 대박,kakao,5.0,21.06.12.
CNTS_200000000011778,HN,너무 맛없는 커피 . 싸구려 원두. 양심도없지 이걸어떻게 5천원을받는지,kakao,1.0,21.05.09.
CNTS_200000000011778,Elina,바람 &amp; 청보리뷰 맛집.,kakao,5.0,21.04.19.
CNTS_200000000011778,성수,조아요,kakao,5.0,21.02.23.
CNTS_200000000011778,변아영,바다가 안보여도 뷰가 예술일 수 있다는걸 알 수 있는 곳.,kakao,5.0,20.09.28.
CNTS_200000000011778,.mm,"분위기도 좋고, 인테리어도 너무 예뻐요! 사장님이 친절해서 좋았습니다! 에이드도 맛있어요!!!",kakao,5.0,20.08.29.
CNTS_200000000011778,안영민, ,kakao,5.0,20.08.08.
CONT_000000000500599,은아짱,"입구에서 20~25분 정도 천천히 걸어올라가면 되는 곳!아침산책으로 아주 많이 추천하고, 뱀, 노루, 다람쥐 다 볼 수 있고, 조용해서 사색하기 좋아요^^",kakao,5.0,22.09.15.
CONT_000000000500599,H,작은 절. 올라가보니 별건 없었지만.. 뱀있었음...,kakao,4.0,22.08.22.
CONT_000000000500599,JM,"생각보다 깊은 곳에 있어요! 주차장에서 20-30분은 걸어 들어간듯? 길은 잘 되어있지만 조명이 하나도 없어서 해질 시간대에 방문하면 안될것같고, 산 깊은 곳에 위치해서 그런지 정말 신비하고 경건한 느낌이 들었어요 ㅎㅎ 귀여운 야생노루도 만나 멀찍이서 바라봤네용",kakao,5.0,21.08.24.
CONT_000000000500599,짱아치,"산중의 절. 2550년 전에 인도에서 가져온 항아리만 한 돌탑이 있음. 영실매표소에서부터 20분 안에 올라갈 수 있고, 가파른 구간은 하나밖에 없어서 비교적 가벼운 산행을 즐길 수 있음",kakao,4.0,19.11.14.
CONT_000000000500599,Ryu용환,영실주차장에서 1키로 15분 소요2500년전 인도에서 모셔온 세존사리탑 있음,kakao,4.0,16.11.30.
CONT_000000000500625,장종규 JongKyu,"정말 제발 오지마세요, 입장 직후 바로 후회...",kakao,1.0,22.09.11.
CONT_000000000500625,이현우,최악이었음...,kakao,1.0,22.08.24.
