ID,TITLE,ADDRESS,LAT,LON,TEL,OPEN_TIME,PAGE,CATEGORY,DESCRIPTION,STORE_OF_KAKAO
CNTS_000000000022116,파리바게뜨 성산일출봉점,제주특별자치도 서귀포시 성산읍 일주동로 4282,33.4462219,126.9112596,064-784-0456,,,,관광지인 성산일출봉에 위치한 파리바게뜨이다,
CONT_000000000501404,하나로국밥,제주특별자치도 서귀포시 천제연로 222-2,33.2513188,126.4282136,064-738-4514,정보없음,정보없음,분류: 국밥,중문동에 위치한 진하고 칼칼한 국밥을 저렴한 가격에 제공하는 국밥집,1.5점
CONT_000000000501344,자리돔횟집,제주특별자치도 서귀포시 동홍동로 7,33.25554,126.57477,064-733-1239,11:00 ~ 21:30,정보없음,분류: 회,"자리물회, 고등어회 전문점",4.1점
CNTS_200000000014231,평대리멍석,제주특별자치도 제주시 구좌읍 해맞이해안로 1308,33.5306561,126.8501014,064-782-8983,09:30 ~ 21:00,www.instagram.com/pd_met,"분류: 해물,생선",평대리멍석은 구좌읍 평대리의 해안도로에 위치한 해산물 식당이다.,4.0점
CNTS_000000000019326,지오아라,제주특별자치도 서귀포시 안덕면 사계로114번길 54-86,33.23644,126.30779,--,정보없음,blog.naver.com/geoara,분류: 펜션,용머리해안과 형제섬을 앞에 두어 사시사철 아름다움을 간직한 곳,5.0점
CNTS_200000000014224,새물국수,제주특별자치도 서귀포시 안덕면 화순해안로 63,33.2412161,126.3336256,0507-1494-6100,10:00 ~ 19:00,www.instagram.com/newwater_noodle,분류: 국수,새물국수는 화순금모래해수욕장 인근에 위치한 식당이다.,4.9점
CNTS_200000000014267,스시혼,제주특별자치도 제주시 1100로 3191,33.4713826,126.4844648,0507-1367-7006,11:30 ~ 22:00,정보없음,"분류: 초밥,롤","스시혼은 1983년 음식업계 진출하여 현재 롯데백화점, 현대백화점에 입점해 ‘소우조우’에서 론칭하였다.",2.5점
CNTS_200000000014266,동명정류장,제주특별자치도 제주시 한림읍 동명7길 26,33.3971282,126.2663189,070-8865-0511,11:00 ~ 18:00,instagram.com/jeju_dm,분류: 카페,동명정류장은 고즈넉한 언덕에 위치하여 돌담 울타리 안에 독채로 지어진 카페이다. ,5.0점
CNTS_200000000014227,탐라갈치,제주특별자치도 서귀포시 소암로 37,33.2449864,126.569682,064-763-6676,10:00 ~ 22:00,정보없음,"분류: 해물,생선","탐라갈치는 제주도에서 나는 생갈치로 갈치회, 갈치조림, 갈치 통구이, 갈치탕수 등 갈치로 할 수 있는 모든 요리를 맛볼 수 있는 곳이다. ",3.9점
CNTS_200000000014269,협재해물라면오빠네,제주특별자치도 제주시 한림읍 한림로 475,33.4019937,126.2510926,0507-1357-2773,,,,협재해물라면오빠네는 비양도를 바라보며 제주의 맛을 느낄 수 있는 곳이다. ,
CNTS_200000000014239,흑돼지BBQ,제주특별자치도 서귀포시 태평로353번길 7,33.2468281,126.5597385,064-762-1277,16:30 ~ 22:30,정보없음,"분류: 육류,고기",흑돼지BBQ는 올레시장 근처에 위치하여 기본에 충실하면서 최고의 맛을 선사한다고 자부하는 곳이다.,4.6점
CNTS_200000000014092,어머니의 뜻을 담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,33.4893386,126.4119402,0507-1474-0138,,,,하귀 바다와 하늘을 곁들인 걸출한 한정식,
CNTS_200000000014207,와랑식탁,제주특별자치도 제주시 한경면 한경해안로 512-8,33.3432248,126.1761155,0507-1320-9502,,,,와랑식탁은 신창 풍차 해안도로에 위치해있다. ,
CNTS_200000000014294,주네가네,제주특별자치도 제주시 구좌읍 행원로7길 23-6,33.5562795,126.8068207,0507-1400-5238,,,,주네가네는 구좌읍 행원리에 위치해있다.,
CNTS_200000000014222,당포로나인돈카츠,제주특별자치도 서귀포시 표선면 표선당포로 9,33.3257518,126.8436516,0507-1330-8286,11:00 ~ 20:30,www.instagram.com/dangporo9,"분류: 돈까스,우동",당포로나인돈카츠는 표선해수욕장 인근에 위치해있다.,4.5점
CNTS_200000000014209,찰리아저씨맛집,제주특별자치도 제주시 한경면 용고로 118-2,33.3031554,126.1774634,064-773-0145,,,,찰리아저씨맛집은 한경면 고산리에 위치해있다. 마스코트 멍멍이가 반겨주는 이곳은 가게 이름처럼 찰리아저씨 혼자 운영하고 있다.,
CNTS_200000000014232,푸르곤,제주특별자치도 제주시 애월읍 납읍로 84,33.4372917,126.3364912,0507-1381-8358,,,,푸르곤은 애월읍 중산간에 위치해 한적하면서 다채로운 놀 거리가 가득한 브런치 카페이다.,
CNTS_200000000009861,마마무말가든,제주특별자치도 제주시 아연로 157,33.4723452,126.508143,064-724-2992,11:00 ~ 22:00,정보없음,분류: 한식,제주시 오라동에 위치한 마마무말가든은 제유영농법인이 운영한다. 제주 토종 말 가운데서도 육질이 뛰어난 3~5살 가량의 말고기를 사용하기 때문에 모든 요리에서 누린내를 전혀 느낄 수 없다. 그야말로 신선하고 담백한 말고기 본연의 맛을 느낄 수 있다. ,4.3점
CNTS_000000000021196,오복떡집,제주특별자치도 제주시 동문로2길 10,33.512304,126.5267163,064-753-4641,06:00 ~ 21:00,정보없음,"분류: 떡,한과",제주도를 방문한다면 한 번쯤!,2.2점
CNTS_000000000022406,누룽지식당,제주특별자치도 제주시 고산동산6길 15-1,33.4942197,126.5320533,064-724-6665,,,,세무서사거리 인근에 자리 잡은 고등어조림 전문 한식당,
CNTS_200000000014220,꼬라지오,제주특별자치도 서귀포시 일주동로 8777,33.2525749,126.5508127,064-762-2297,09:00 ~ 18:00,www.instagram.com/coraggio_jeju,분류: 카페,꼬라지오는 솜반천 근처에 위치해있는 브런치 카페다. ,4.9점
CONT_000000000501233,만조이천쌀밥,제주특별자치도 서귀포시 성산읍 성산중앙로 5,33.4609007,126.9311907,064-784-9793,09:30 ~ 20:30,정보없음,분류: 한식,성산에 위치한 정식과 해물조림이 전문인 만조이천쌀밥 성산포점,4.4점
CNTS_000000000022475,뉴저지카페,제주특별자치도 제주시 한경면 녹차분재로 567-5,33.32023,126.26468,064-773-7088,,,,저지리에 위치한 창고형 카페,
CONT_000000000501331,용담생국수,제주특별자치도 제주시 용담로 95,33.5119502,126.5130333,064-743-2503,09:00 ~ 21:00,정보없음,분류: 국수,공항과 가까운 용담동에서 만나는 착한 가격의 푸짐한 제주 인심,4.9점
CNTS_000000000022405,루스트플레이스 외도점,제주특별자치도 제주시 우정로 80,33.48571,126.43072,064-748-9008,11:00 ~ 24:00,www.roostplace.com,분류: 양식,"돈까스, 파스타 등의 양식을 저렴하게 먹을 수 있는 레스토랑",2.3점
CNTS_200000000007513,도리화과,제주특별자치도 제주시 아연로 194,33.4189867,126.5196085,064-748-3132,12:00 ~ 18:00,instagram.com/dorihwa_,분류: 디저트카페,제주공항 근처 아라동에 위치한 찻집으로 차와 화과자를 파는 전문점,4.2점
CNTS_200000000013596,듀포레,제주특별자치도 제주시 서해안로 579,33.5184457,126.5000695,647464515,10:00 ~ 21:00,www.instagram.com/douxforet,분류: 디저트카페,아름다운 용담포구를 마음껏 즐길 수 있는 제주를 가득 담은 곳,4.3점
CONT_000000000501280,선흘방주할매식당,제주특별자치도 제주시 조천읍 선교로 212,33.484562,126.70035,064-783-1253,,,,할머니가 직접 만든 해수두부와 텃밭에서 직접 가꾼 각종 채소로 만든 자연 건강 음식,
CONT_000000000501217,동그라미가든,제주특별자치도 서귀포시 1100로 217,33.2663765,126.4459258,064-739-5433,정보없음,정보없음,"분류: 육류,고기",한국최조 신농업지식인으로 선정된 개발자의 무항생 돼지고기를 저렴한 가격에 제공하는 착한가격업소,5.0점
CNTS_200000000008617,산호반점,제주특별자치도 제주시 우도면 우도해안길 252,33.5026291,126.9438403,064-782-1823,,,," 뿔소라와 톳을 가득 넣은 짜장면을 맛볼 수 있는 음식점. 

",
CNTS_000000000022402,루스트플레이스 서귀포점,제주특별자치도 서귀포시 신서로48번길 22,33.25358,126.507355,064-738-9008,11:00 ~ 24:00,www.roostplace.com,분류: 양식,"돈까스, 파스타 등 양식을 저렴한 가격에 먹을 수 있는 레스토랑",2.9점
CNTS_000000000021501,신스버거,제주특별자치도 제주시 한림읍 월령2길 2,33.3746401,126.2166188,010-3777-5574,10:00 ~ 20:00,sinsburger.modoo.at,분류: 햄버거,제주도 흑돼지로 만든 수제버거 전문점 신스버거,4.0점
CNTS_200000000009013,공천포식당,제주특별자치도 서귀포시 남원읍 공천포로 89,33.2664055,126.6426731,064-767-2425,10:00 ~ 20:00,정보없음,분류: 회,제주도 공천포바다앞에서 먹은 물회 맛집,4.1점
CNTS_200000000007456,오르미,제주특별자치도 제주시 서회천길 33,33.4647845,126.6329231,,정보없음,cafe.naver.com/ovsc,분류: 카페,카페 오르미는 여행객들이 자주 찾지 않는 마을에 있어서 조금 낯설 수 있다. 내비게이션에 서회천 복지회관을 입력하자. 카페 오르미는 서회천 복지회관 맞은편에 있다. 오름을 컨셉으로 한 카페답게 매장 내부에는 한쪽 면에 크게 자리한 오름 분포지도가 있다.,3.0점
CNTS_200000000007137,나주닭집,제주특별자치도 제주시 동광로1길 32,33.5032944,126.527915,064-757-0636,정보없음,정보없음,분류: 치킨,고소한 맛이 일품인 시장통닭,4.3점
CNTS_200000000012584,메종드쁘티푸르,제주특별자치도 제주시 신설로7길 3,33.492584,126.5428767,064-702-0919,,,,제주시 아라동에 위치한 메종드뿌띠푸르는 제주에 많은 체인점을 가지고 있으며 다양한 빵과 케이크를 만나볼 수 있는 베이커리 전문점이다.,
CNTS_200000000011380,델리,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,064-907-1234,,,,"세계적으로 유명한 파티시에가 매일 갓 구워내는 향기로운 빵과 케이크, 디저트가 준비된 부티크 베이커리 숍이다. ",
CNTS_200000000007596,토향,제주특별자치도 제주시 한경면 연명로 372,33.3044709,126.2590073,064-796-2521 ,,,,제주 오가피를 100% 활용한 전통주를 제조하는 토향,
CNTS_200000000009862,토향식당,제주특별자치도 서귀포시 남원읍 태위로679번길 7-1,33.2798479,126.718896,064-764-3300,09:00 ~ 21:00,정보없음,분류: 한식,서귀포시 남원읍에 위치한 토향은 시원한 맛이 일품인 옥돔국과 생선구이가 전문인 식당이다.,3.7점
CNTS_200000000014211,제주댕댕스푼,제주특별자치도 제주시 구좌읍 일주동로 2973,33.5293175,126.8395992,0507-1319-4710,정보없음,www.instagram.com/jejupetspoon_,분류: 반려동물,제주댕댕스푼은 구좌읍 평대리에 위치한 반려동물 수제간식점이다.,5.0점
CONT_000000000501177,금뽕똘향토음식점,제주특별자치도 제주시 번영로 500 (봉개동),33.489517,126.5954,064-721-1111,,,,제주토속의 맛을 즐길 수 있는 착한가격업소,
CONT_000000000501200,대포횟집,제주특별자치도 서귀포시 대포로 169 (대포동),33.239067,126.43923,064-738-1380,12:00 ~ 22:00,www.facebook.com/thedeapo,분류: 회,1985년부터 30년에 걸쳐 그 자리를 지켜온 제주 토박이 횟집,3.7점
CONT_000000000501336,운해횟집,제주특별자치도 서귀포시 대포로 174,33.238829,126.439408,064-738-6000,,,,올레8코스 대포포구 앞에 위치한 회 코스요리 전문점,
CNTS_000000000022407,루스트플레이스 제원점,제주특별자치도 제주시 노연로 118-1,33.48558,126.49288,064-747-9004,,,,"돈까스, 파스타 등의 양식을 저렴한 가격에 먹을 수 있는 레스토랑",
CNTS_000000000022422,커피앤빵,제주특별자치도 제주시 추자면 추자로 58-1,33.96188,126.29397,064-743-8589,08:30 ~ 20:30,정보없음,분류: 카페,상추자도에 위치한 브레드 카페,4.3점
CNTS_000000000022148,은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,33.46293,126.31022,--,10:00 ~ 20:00,정보없음,"분류: 굴,전복","애월에 있는 전복보양음식전문점, 은혜전복",3.8점
CNTS_000000000001265,모메존,제주특별자치도 제주시 도두3길 17,33.50424,126.47061,064-711-0585,10:00 ~ 20:30,정보없음,분류: 한식,2010년 제주향토음식경연대회 대상을 수상한 모메존 식당. 제주 토속음식점 맛집으로 유명한 곳이다.,4.1점
CNTS_000000000020978,우리두리식당,제주특별자치도 제주시 구좌읍 김녕로 173,33.55623,126.75624,064-782-5442,,,,"푸근하고 정겨운 정식의 맛, 우리두리 식당",
CNTS_200000000014196,돌담넘는고양이,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,33.4880673,126.8804954,,17:00 ~ 14:00,정보없음,분류: 한식,돌담넘는고양이는 구좌읍 종달리의 해안도로에 위치해 성산일출봉과 우도가 훤히 보이는 해장국집이다. ,3.0점
CNTS_000000000022236,파리바게트 도남점,제주특별자치도 제주시 도남로 53,33.495583,126.52748,064-756-0820,,,,"파리바게트는 프랑스 전통의 베이커리 프랜차이즈 시스템을 운영하고 있는 제과, 제빵업체로 전국적으로 다수의 매장을 보유하고 있다.",
CONT_000000000501208,돈가,제주특별자치도 제주시 문송길 36,33.486412,126.49712,064-744-5700,11:00 ~ 22:00,정보없음,분류: 샤브샤브,돼지고기 샤브샤브를 즐길 수 있는 곳,4.2점
CNTS_000000000022400,루스트플레이스 삼화점,제주특별자치도 제주시 화삼로 21,33.51443,126.5755,--,11:00 ~ 24:00,www.roostplace.com,분류: 양식,"돈까스, 파스타 등의 양식을 저렴한 가격에 먹을 수 있는 레스토랑",1.6점
CNTS_200000000013318,천보식당,제주특별자치도 서귀포시 중앙로89번길 13,33.2521128,126.5591464,064-762-1232,,,,천보식당은 2015년 호텔신라의 레시피 전수와 리모델링 지원을 통해 재개장한 ‘맛있는 제주만들기’ 10호점 식당이다. 서귀포시 중앙로터리에 인접해 있어 접근성이 용이하다.,
CONT_000000000501371,중문신라원,제주특별자치도 서귀포시 천제연로 107,33.254517,126.41738,064-739-7920,10:00 ~ 22:00,정보없음,"분류: 육류,고기","중문 관광단지에 위치한 말고기, 흑돼지, 갈치, 전복죽 등을 판매하는 향토음식전문점",3.5점
CNTS_200000000007136,동우통닭,제주특별자치도 제주시 도남로 76,33.4936925,126.5279667,064-757-9352,11:00 ~ 20:00,정보없음,분류: 치킨,도심 속 시장통닭,2.9점
CONT_000000000501155,가산토방 식당,제주특별자치도 서귀포시 인정오름로 86번길 3,33.287712,126.57716,064-732-2095,,,,가산토방 펜션과 같이 운영되는 흑돼지전문식당,
CNTS_200000000013316,진미네식당,제주특별자치도 제주시 수덕5길 42,33.4849947,126.474496,064-743-1349,,,,"진미네식당은 2014년 호텔신라의 레시피 전수와 리모델링 지원을 통해 재개장한 ‘맛있는 제주만들기’ 6호점 식당이다. 식당의 시그니처 메뉴인 진미정식은 어머니 정성이 들어간 건강식 웰빙 밥상을 컨셉으로, 강된장, 생선구이, 계란말이, 돔베고기 등이 푸짐한 한끼의 식사가 제공된다.",
CNTS_200000000014073,해녀의 부엌 북촌점,제주특별자치도 제주시 조천읍 북촌9길 31,33.5498675,126.6935047,070-5224-1828,,,,해산물 파인 다이닝과 미디어 아트,
CNTS_000000000001260,푸주옥도남점,제주특별자치도 제주시 독짓골4길 4,33.491863,126.53,064-727-8889,,,,24시간 불 꺼지지 않는 설렁탕,
CONT_000000000501183,깜돈 흑돼지,제주특별자치도 제주시 삼무로3길 6,33.490368,126.49532,064-712-9229,,,,제주도내 최고 등급의 흑돼지을 사용하는 착한가격업소,
CNTS_200000000007197,호끌락다락,제주특별자치도 제주시 조천읍 함덕10길 6,33.5417351,126.6640952,064-783-7636,,,,"함덕해수욕장인근에 위치한 스페인 음식점.
",
CONT_000000000501265,산방산에 옛촌,제주특별자치도 서귀포시 안덕면 사계로 189,33.24694,126.30275,064-794-6006,,,,산방산의 멋진 절경과 잘 어울리는 제주향토음식,
CNTS_200000000007454,엉또산장,제주특별자치도 서귀포시 강정동 1599,33.26853259,126.4998984,,정보없음,정보없음,분류: 카페,"엉또 폭포 주차장에 차를 두고, 조금 걸어 나오면 나무 데크길이 있다. 그 길을 따라 5분 정도 걸어가면 엉또 산장 간판이 나오는데, 간판에는 엉또 폭포를 구경하고 나무 계단을 따라 카페로 들어오라고 적혀있다.",4.0점
CNTS_200000000011377,녹나무,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,064-907-1234,,,,직화에 구운 최상급 한우와 담백한 흑돼지 구이의 풍미를 느껴보자. 정성스럽게 차려진 반찬과 제주 장인이 직접 빚어낸 전통주가 특별함을 더한다.,
CNTS_200000000014195,도을,제주특별자치도 제주시 조천읍 남조로 2343,33.4735321,126.6571882,0507-1326-0828,11:00 ~ 19:00,www.instagram.com/_do_eul_,분류: 카페,도을은 조천읍 대흘리에 위치해있다. ,4.6점
CNTS_000000000022177,버거307,제주특별자치도 제주시 조천읍 조함해안로 504,33.499622,126.53119,064-784-9322,,,,100% 쇠고기 패티와 30가지 엄선된 원재료로 만든 수제햄버거집 <버거307>,
CNTS_200000000008030,카페선흘,제주특별자치도 제주시 조천읍 선교로 198,33.4777041,126.7135515,010-4134-0275,정보없음,정보없음,분류: 카페,"제주 조천읍 감성 브런치 카페
",4.3점
CONT_000000000501406,하늘채가든,제주특별자치도 제주시 오등14길 4,33.4747666,126.530338,064-749-1068,11:00 ~ 21:30,정보없음,분류: 닭요리,모든 요리에 한약재를 넣어 건강을 챙기는 미식가들이 자주 찾는 곳,3.8점
CONT_000000000501187,나무카페,제주특별자치도 제주시 조천읍 선교로 560,33.45616,126.7105,064-783-0002,,,,"거문오름 부근 통나무로 지은 카페로 커피, 여행자 식사 등을 판매",
CONT_000000000501174,그옛맛,제주특별자치도 제주시 서사로24길 12,33.498505,126.51864,064-758-5532,08:30 ~ 19:00,정보없음,분류: 한식,전통의 맛을 느낄 수 있는 돌솥밥전문점,3.5점
CNTS_000000000022453,바위소리,제주특별자치도 제주시 우도면 우도해안길 1112,33.4976527,126.9690646,010-5381-8821,,,,소라모양 외관이 인상적인 우도땅콩아이스크림 전문점,
CNTS_200000000013600,돈이랑 서귀포점,제주특별자치도 서귀포시 중문관광로 321,33.2490194,126.4301507,647388700,17:00 ~ 21:30,정보없음,"분류: 육류,고기",제주도 서귀포시 중문동에 위치한 제주산흑돼지 연탄구이 전문점,5.0점
CNTS_200000000009051,바온탑,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 신화관 제주신화월드 호텔 앤 리조트 1F 스카이풀 옆 바온탑",33.3017501,126.3206458,064-908-2630,,,,신화관 제주신화월드 호텔 앤 리조트 전경을 즐길 수 있는 인피니티 풀 바,
CNTS_200000000007595,술도가제주바당,제주특별자치도 제주시 구좌읍 종달로5길 27,33.4934702,126.8991608,064-783-1775,정보없음,jejudoga.modoo.at,분류: 주류제조,제주에서 직접 가족이 직접 농사를 짓고 제주의 용암 해수를 이용해 술을 제조하는 술도가제주바당.,5.0점
CNTS_200000000007594,제주샘주 영농협동조합,제주특별자치도 제주시 애월읍 애원로 283,33.4445996,126.3374444,064-799-4225,,,,제주를 대표하는 오메기떡과 감귤을 술로 만나볼 수 있는 제주샘주,
CNTS_200000000014067,드하르,제주특별자치도 제주시 해안마을서4길 131,33.4507617,126.4531275,0507-1489-1513,,,,세계 3대 진미를 맛보는 궁극의 코스,
CNTS_200000000007511,무상찻집,제주특별자치도 제주시 서광로5길 10,33.5009806,126.5144369,010-9314-6075,,,,제주시외버스터미널 근처 찻집,
CNTS_200000000009082,봉이네식당,제주특별자치도 제주시 추자면 신양2길 39,33.9354341,126.3227638,064-749-9055,,,,하추자도에서 한끼 식사할 수 있는 음식점,
CNTS_200000000009076,카페힐스,제주특별자치도 제주시 추자면 신양4길 18,33.9354341,126.3227638,010-5489-5500,,,,추자풍경을 바라보며 쉴 수 있는 추자도 무인카페,
CONT_000000000501191,넉둥베기 고사리육개장,제주특별자치도 제주시 용담1동 306-5,33.509823,126.51268,064-743-2585,,,,청정고사리를 사용한 육개장이 일품인 착한가격업소,
CNTS_200000000014238,카페델보스케,제주특별자치도 서귀포시 산록남로 2847-37,33.3072182,126.5860938,,09:00 ~ 18:00,instagram.com/cafe_delbosque_jeju,분류: 카페,카페델보스케는 스페인어로 ‘숲속의 카페’라는 뜻처럼 상효 수목원 내에 위치해있다.,4.6점
CNTS_000000000022242,파스쿠찌 도남점,제주특별자치도 제주시 연북로 444,33.48046,126.52924,--,,,,이탈리아 전통 에스프레소를 한국 문화와 접목시켜 만든 커피 전문점,
CNTS_200000000012774,동글이흑돼지바베큐,제주특별자치도 서귀포시 천지로 2,33.2478114,126.5611881,,정보없음,정보없음,"분류: 육류,고기",서귀포 올레시장 내 위치한 동글이 흑돼지바베큐는 흑돼지바베큐와 즉석 오징어구이를 맛볼 수 있는 곳이다.,1.0점
CNTS_200000000014329,서귀포돈사촌,제주특별자치도 서귀포시 동홍중앙로52번길 4,33.2552383,126.5726388,064-733-9295,,,,서귀포돈사촌은 연탄으로 굽는 흑돼지와 생 근고기 전문점으로 서귀포 동홍중앙로에 위치해 있다. ,
CONT_000000000501221,딕시,제주특별자치도 서귀포시 일주동로 8592,33.2549128,126.5702022,064-762-7007,정보없음,dixie.modoo.at,분류: 커피전문점,서귀포에 위치한 핸드드립 전문 카페,3.8점
CNTS_000000000022795,도가촌,제주특별자치도 서귀포시 동홍동로 39,33.258568,126.57479,064-763-2009,11:00 ~ 23:00,dogajeju.modoo.at,"분류: 육류,고기",서귀포에 있는 흑돼지 식당,5.0점
CNTS_200000000013423,두리호집,제주특별자치도 제주시 한림읍 한림해안로 127,33.4153664,126.2616327,010-7746-6788,,,,선장이 직접 어획한 자연산 제주활어들을 판매하는 자연산 활어 전문점,
CNTS_200000000007200,카페스노우빈,제주특별자치도 제주시 조천읍 비자림로 702-41,33.4276176,126.6665803,064-784-8708,,,,독특한 청국장 빙수와 한여름에도 크리스마스 분위기를 느낄 수 있는 카페.,
CNTS_000000000022410,소길역,제주특별자치도 제주시 애월읍 소길2길 53,33.43808,126.38043,010-4197-6763,정보없음,sogil.kr,분류: 일식,애월읍 소길리에 있는 정통 일본요리 전문점,3.5점
CNTS_200000000011374,차이나 하우스,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,064-907-1234,,,,"북경, 상해, 사천 지역 요리에 중점을 둔 정통 중식 레스토랑으로, 시그니처 요리인 북경 오리구이를 맛보며 오감을 자극하는 쇼 키친에서 특별한 경험을 누려보세요.",
CNTS_200000000014193,도그헤븐 애견카페,제주특별자치도 제주시 삼무로 74,33.4895616,126.4945088,0507-1461-9213,,,,도그헤븐 애견카페는 강아지를 사랑하는 사장님이 24시간 상주하면서 같이 자고 먹는 곳이라 아이들과 분리불안 걱정이 없는 카페다.,
CNTS_200000000008073,안트레,제주특별자치도 제주시 애월읍 애월로 11,33.4600513,126.3113009,,,,,"앤티크하고 빈티지한 분위기의 한담 해안 산책로 인근 카페 
",
CNTS_000000000022942,솜반내풍경,제주특별자치도 서귀포시 서홍로 60,33.253227,126.55367,064-732-1600,,,,서홍동 주민들이 함께 운영하는 마을카페,
CNTS_200000000009732,미나리,제주특별자치도 제주시 삼무로11길 34,33.4905415,126.4957637,064-744-3625,11:00 ~ 22:00,정보없음,분류: 한식,"신제주권에 위치, 제주의 신선한 돼지를 사용한 두루치기 맛집!",3.3점
CNTS_000000000001285,돈풍년,제주특별자치도 제주시 승천로 52,33.492493,126.54009,064-713-5252,11:00 ~ 22:00,정보없음,"분류: 육류,고기",제주산 흑돼지와 한우가 있는 쾌적한 식사 공간,3.1점
CNTS_200000000014226,중문모메든식당,제주특별자치도 서귀포시 일주서로 508,33.2534214,126.4546635,0507-1415-8205,,,,"중문모메든식당은 '모메든'은 마음에 든다는 뜻의 제주 방언으로, 모메든식당은 고객의 마음에 들고자 노력하는 곳을 의미한다. ",
CNTS_000000000001071,흑한우명품관,제주특별자치도 서귀포시 일주동로 8421,33.257244,126.58852,060-732-1486,정보없음,정보없음,"분류: 육류,고기",흑돼지가 질린다면 제주 흑우를,2.4점
CONT_000000000501341,일오삼가든,제주특별자치도 제주시 진남로8길 13,33.5202404,126.5670524,064-723-0153,정보없음,naver.me/GsTmKPgD,분류: 한식,"착한가격업소, 천연재료로 만든 된장찌개가 맛있는 곳",5.0점
CNTS_200000000013595,가든이다,제주특별자치도 서귀포시 중문상로 86,33.2555778,126.4278239,649029819,11:30 ~ 10:30,정보없음,"분류: 육류,고기",프리미엄 제주 흑돼지 및 청정 제주 백돼지 전문점,4.8점
CNTS_000000000022668,시영통닭,제주특별자치도 제주시 용문로 160,33.5086488,126.5104928,064-723-1252,,,,마늘후라이드 치킨과 직접 만든 소스의 간장치킨 배달전문점,
CNTS_000000000022365,카페루나,제주특별자치도 서귀포시 안덕면 화순서동로 57-3,33.25606,126.3349,064-792-8323,,,,"산방산이 내려다보이는 언덕에 위치한 드립커피, 꽃차, 아메리카노, 샌드위치가 주요 메뉴인 카페",
CNTS_000000000021414,그릴데미그라스,제주특별자치도 서귀포시 월드컵로 51,33.24442,126.510895,064-739-2277,,,,제주에서 즐기는 경양식,
CONT_000000000501366,좀녀마을뚝배기,제주특별자치도 제주시 은남길 25,33.48737,126.495964,064-745-3535,08:00 ~ 20:00,정보없음,분류: 한식,공항근처에 위치한 향토음식전문점,4.0점
CNTS_000000000018873,돈채,제주특별자치도 제주시 우도면 우도로 16,33.49396,126.95229,064-782-0181,,,,우도 파출소 옆에 위치한 흑돼지전문점,
CNTS_000000000001275,명물,제주특별자치도 제주시 탑동로11길 2-1,33.5166654,126.517019,064-723-5233,09:00 ~ 21:00,정보없음,"분류: 해물,생선",풍성한 밑반찬과 함께 즐기는 다양한 생선요리,3.3점
CONT_000000000501437,황금어장,제주특별자치도 서귀포시 중앙로48번길 14,33.2490795,126.5631739,064-738-4418,10:00 ~ 21:00,richfishing.snname.com,분류: 회,서귀포에 위치한 자연산 전문 포장횟집,3.4점
CNTS_000000000022423,우정회센타,제주특별자치도 서귀포시 중앙로54번길 38,33.2497749,126.5636636,064-732-0303,11:00 ~ 20:30,정보없음,분류: 회,서귀포 매일올레시장에 위치한 꽁치김밥이 유명한 횟집,3.2점
CNTS_000000000022361,와팡,제주특별자치도 서귀포시 이어도로 36-30,33.2377549,126.4250671,--,,,,폭신한 와플안에 달콤한 생크림이 한가득,
CNTS_000000000021495,웅담식당,제주특별자치도 서귀포시 중앙로59번길 5,33.24985,126.561104,064-762-6442,,,,올레시장의 솥뚜껑오겹살 맛집,
CNTS_200000000008614,뿔소라몽땅정식,제주특별자치도 서귀포시 이어도로 866-27,33.2337405,126.5072152,064-784-3377,,,,"해녀가 직접 잡아 올린 뿔소라를 맛볼 수 있는 뿔소라 전문 음식점. 
 ",
CNTS_200000000014212,제주기와,제주특별자치도 제주시 애월읍 광령남4길 45-1,33.3701721,126.4819697,0507-1362-7515,09:00 ~ 19:00,www.instagram.com/jeju_kiwa,분류: 카페,제주기와는 애월읍 광령리에 위치한 카페로 이름처럼 기와로 만들어진 장소다.,3.8점
CNTS_200000000014104,수리코,제주특별자치도 제주시 한경면 조수리 1082-1,33.34173622,126.2255859,0507-1469-0339,11:00 ~ 22:00,www.instagram.com/surico_ttr,분류: 와인바,싱그러운 내추럴 와인의 맛,4.4점
CNTS_000000000021052,까망돼지,제주특별자치도 서귀포시 색달중앙로 21,33.28141,126.41111,064-738-6543,,,,두툼한 흑돼지구이와 특제소스의 조합,
CONT_000000000501253,바캉스샤브샤브,제주특별자치도 제주시 조천읍 신북로 595,33.5391452,126.6760426,064-784-4645,11:30 ~ 21:00,정보없음,분류: 샤브샤브,함덕에 위치한 돼지전문 샤브샤브 음식점,5.0점
CONT_000000000501244,무인카페 산책,제주특별자치도 제주시 애월읍 고내로7길 49,33.46689,126.336945,--,,,,고내포구 앞에 위치한 작은 무인카페,
CNTS_000000000019517,마음카페,제주특별자치도 서귀포시 표선면 녹산로 381-15,33.3988071,126.7063341,064-727-2012,,,,조랑말박물관 건물 2층에 자리잡은 마음카페는 건강한 먹거리를 제공합니다.,
