ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT
CNTS_000000000022485,서울토박이,서귀포항 근처 깔끔하고 쾌적합니다,kakao,5,22.01.22.
CNTS_000000000022485,삘구,아주 주아,kakao,5,21.07.26.
CNTS_000000000022485,해순,"요즘 호텔이 서양식으로 신발벗는데랑 거실이 구분안돼있어 정말 난감할 때 많은데, 이곳은 우리한국식으로 돼 있어 좋았구요, 멋진 바다뷰도 즐길 수 있어 좋았어요.",kakao,5,20.11.24.
CNTS_000000000022485,권호경,최고의 호텔 시설물 ok / 사장님 ok / 2021년 재방문.,kakao,5,20.11.07.
CNTS_000000000022485,김우태,청결하고 저렴해서 좋아요. 섶섬 앞바다도 보이고 배란다가  있어 아름다운 경치 보면서 흡연도 할 수 있네요!,kakao,4,19.08.29.
CNTS_200000000007666,호잇, ,kakao,5,21.07.24.
CONT_000000000501079,ffffff,여기 안 안 안  × ×  친절해요자기 위주 교양있는척자기 생각만 하는 이기적인 주인~~~사진보다 훨씬 좁아요낡았어요,kakao,1,22.10.29.
CNTS_000000000018278,솔직한사람,사장님~~ 펜션 이름 바꾸셔서 한참을 찾았네요 ㅠㅠ 정말 친절하시고 좋았던 곳이라 아직도 기억에 남아요 제주도 가면 또 한번 더  갈게요,kakao,5,22.08.29.
CNTS_000000000018278,솔직한,건물은 오래됐지만 쾌적하고 뷰도 탁트여있어요. 사장님도 참 친절하심. 다만 냄비등 조리도구가 부족,kakao,4,22.08.20.
CNTS_000000000018278,박신혁,사장님 너무 착하시고 방도 너무 깨끗해요 제주도 여행 즐겁게 할 수 있을 것 같아요 바다도 잘 보이고 최고입니다,kakao,5,22.02.02.
CNTS_000000000018278,고바마,박수기정 근처 대평포구가 내려다 보이는 곳에 위치한 대평회센터 건물 2층에 있는 펜션입니다. 가격도 저렴하고 깔끔하개 관리가 되고 있어서 좋았습니다. 건물앞과 옆에는 주차 공간이 충분했습니다. 회센터와 카페들 외에 편의시설이나 유흥시설이 주변에 별로 없는 것은 장점이자 단점입니다. 사장님께서 아주 친절하셨습니다. 2박3일간 잘 머무르다 왔습니다.,kakao,4,21.09.19.
CNTS_000000000018278,개, ,kakao,5,21.04.14.
CNTS_000000000018278,ㄱ,평점 왜 좋은지 모르겠어요ㅋㅋㅋ내돈내산이라 솔직하게 적어도 되는거죠?저는 제 생각으론 여기 비추방을 안좋은데로 주신건지 바다 1도 안보였구요완전한 도로조망이였어요. 1층 입구에 왼쪽 방을 이용하였는데 현관 바깥에서 잠길땐 잘 잠기지만 안쪽에서 잠글수는 없더라고요;; 참.. ㅋㅋ 어떻게 하라는건지ㅋ역시.. 싼게 비지떡;;3박4일 묶는데 화장실 휴지는 하나뿐이고..샴푸며 린스 다 쓴걸 가져다놓았네요 어떻게 쓰라는지 모르겠네요. 직접 편의점가서 삼푸 린스 바디워시 싹 다 사서 했네요ㅋ 손님 받으면 끝인가? 이 생각이 들었어요 많이 실망,kakao,1,21.04.09.
CNTS_000000000018278,박영목, ,kakao,5,20.07.04.
CNTS_000000000018278,hs,바산 올레펜션 고양이들개냥이에요!정말 보드랍고 귀여운 냥이들!,kakao,5,19.02.19.
CONT_000000000500929,꽃봄하루,"비대면 4-11 체크인입니다.가격도 합리적이고 시설도 깨끗해요.펜션 조식도 무료로 제공합니다.2층 야외욕조도 이용할랬는데 절 따라온 모기님들이 풍덩풍덩 익사하는 걸 보고 포기했습니다. 가을, 겨울에 이용하면 너무 좋을 거 같아요!!",kakao,5,22.07.28.
CONT_000000000500929,Agnes,"1층 테라스 예쁘고, 방도 아기자기 예뻐요:) 조식바구니는 정말 굿입니다♡ 큰 마당에 포토존도 엄청 예쁘구요, 숙소 로비도 어마무시한 포토존이에요!둘이 묵기 정말 좋은 숙소입니다^ㅁ^",kakao,5,22.01.16.
CONT_000000000500929,내사랑내곁에,에어컨에서 발 냄새 납니다.,kakao,1,21.06.03.
CONT_000000000500929,영🐭,숙소 넘예쁘고 넘좋아요사장님도 친절,kakao,5,20.09.21.
CONT_000000000500929,김지은,"사장님과 사모님 모두 친절하시고, 숙소도 깔끔하고 단정해요^^",kakao,5,20.07.18.
CNTS_000000000019131,XD,"여기 좋아요. 밤이고 낮이고 카운터 직원분들이 응대를 되게 진심으로 하시고, 사장님도 투숙객이 여행 중이라는 생각을 많이 해 주시는 것 같아요. 예상치 못한 일로 여행이 망가질 뻔 했는데, 소통도 빠르고 해결도 바로 해주셔서 큰 문제 없이 남은 일정 할 수 있었습니다. 자기 일처럼 공감해주시던 목소리가 마음에 남네요! 서귀포 쪽 가시는 분들이면 엄청 추천해요. 밤늦게 들어가서 아침에 나오느라 사진 한 장 못 찍은게 아쉬운데아침 오션뷰가 예쁘고 방도 욕실도 깨끗한데다가 조명도 좋았습니다. 넓었구요. 그리고 전 방음 문제는 전혀 없었어요. 양 옆 방이 없었던 것 같긴 하지만, 위아래층에서 나는 소리도 못 들었고 새벽에 잠깐 깼을 땐 오히려 엄청 고요하다고 생각했거든요.",kakao,5,21.08.25.
CNTS_000000000019131,JCW,이 가격에 위치에 뷰에 대만족입니다.주변 식당도 많고 서귀포 신시가지도 가까워요. 2층베란다에서 찍은사진이에요.층은 상관없이 다 좋을듯해요.,kakao,5,21.05.25.
CNTS_000000000019131,에세,3박했습니다 매일 해돋이에 감동:),kakao,5,21.04.12.
CNTS_000000000019131,Live,이틀 연박했어요 뷰는 좋고 가성비 숙소로는 좋아요 하지만 처음 체크인할때 화장실 거울이 청테이프가 붙어 있어 양해바란다고 했어서 이해했고 다음날 나가있는데 전화와서 지금 교체하려고 연락드린다고 하길래 연박이라 짐정리가 안된 상태라서 안된다고 했어요 나갈 때나 전날 미리 말해줬더라면 미리 귀중품이며 짐이며 다 정리했었을텐데요.. 안된다했는데 다녀와보니 청테이프도 떼져있고 들어와서 수리했더라구요? 직원분이 전화로 말이라도 잘했더라면 저희도 이렇게 불쾌하진 않았을텐데.. 체크아웃할 때 여행와서 얼굴붉히기 싫어 아무말 안했지만 좀 더 고객입장에서 안내해줬으면 하는 아쉬움이 있네요..!!!!!,kakao,2,20.10.27.
CNTS_000000000019131,권도훈,가격대비 전망도 좋았어요~ 주인분도 친철하시고~ 편의점도 바로옆이라 편함~,kakao,4,20.06.20.
CNTS_000000000019131,포케이,솔찍히 조금 많이 실망했습니다. 방음 일도 안되고 깔끔 하긴하지만 ㅠ 1층에선 정말 뷰도 별로였습니다.,kakao,1,20.06.19.
CNTS_000000000019131,킴,"16평이요? 6평도 안되는데? 미친 갑갑함. 방과 화장실 쾌쾌한 냄새는 둘째치고 4시에 입실했는데 6시까지 앞에서 잔디깎이 돌립디다. 손님이 있던 말건 전혀 상관안함. 잔디깎이가 끝나니 위층, 옆집 소음 작렬. 방음제로. 뷰 보고 간건데 해지기 전에는 앞마당 돌아다니는 사람들 때문에 커텐치고, 해떨어지니 앞으로는 암흑 천지.",kakao,1,20.05.05.
CNTS_000000000019131,단이,깔끔하구 바로앞에 지에스편의점 있어서 조아염,kakao,4,20.04.07.
CNTS_000000000019131,Antante,솔직히 시설 노후되서 편의시설을 별로에요. 하지만 호텔매니저님이 친절하시고 뷰가 너무 너무 이쁩니다.,kakao,4,20.03.23.
CNTS_000000000019131,송호범,"제주닷컴을 통해 이용 예약했고, 2인실 10만원도 안되는 가격에 일월화  2박3일 이용했는데 전망좋고 깨끗합니다. 앞마당에 소나무 분재(대충100그루 정도)도 취미 삼아 많이 놔두셨는데 멋지고 전망 편의시설 기본적으로 잘 가춰져 있고  이마트가 2km 정도 거리에 있어 매우 편리합니다.단, 방음은 좀...",kakao,4,19.06.10.
CNTS_000000000019131,new,가성비는 최고입니다!저렴하게 보내기엔 딱:),kakao,3,19.05.11.
CNTS_000000000019131,초코우유,"이정도 컨디션이면 내륙에서는 8-10만원정도인 저렴한 가격에 깔끔한 방, 거기다가 전망도 아름다워서 매우만족입니다. 다음에 또 이용할거에요.",kakao,4,19.03.08.
CNTS_000000000019131,별,친절 깔끔 조식있다고 알았는데 잘못알았나봐요. 전망도 너무좋고 다 좋은데.. 방음 너무안돼요 맨윗층이었는데 옆방 아랫방 의자끄는소리부터 시작해서 물트는 소리 기침하는 소리때문에 너무시끄러웠어요. 심각해요ㅋㅋ 뷰는 너무좋아요,kakao,3,18.05.25.
CNTS_000000000019684,김수찬,진짜 짱이에요 자전거 종주하느라 몸이 너무 힘들었는데 거실만큼 넓은 욕실에서 서비스로 주신 라벤더 입욕제 넣고 스파하니까 피로가 정말 살살 녹네요...물도 씨게 나오고 방도 깨끗하고 정말 좋아요,kakao,5,22.11.25.
CNTS_000000000019684,햇살속으로,1등인 이유가 느껴짐~ 산방산과 아름다운 해변이 있고~ 뷰가 좋은 2층의 스파는 원하던 곳~ 조식까지 준비해주셔서 방 옆 테라스에서 오전에 식사해결~ 제공해주신 수제비누와 스파볼까지~ 다음에 제주오면 다시 꼭 갈게요^^♡,kakao,5,22.06.03.
CNTS_000000000019684,yspark,아침조식 9시 10분까지 입니다. 안내문 수정해주세요 . 전날 설명을 했다고 하지만 안내문 믿고 9시 12분에 갔었는데  매정하게 끝났다고 점원이 이야기하시네요.. 점원 한데 이야기하니 따지듯이 전날 이야기 했지 않았냐고 ... 솔직히 좀 어이가 없네요..시설은 생각보다 노후가 되었고 사장님 관리에 신경 좀 쓰셔야 겠습니다..겨울에는 방내부 스파는 춥고 사용 하기에는 어렵네요.,kakao,2,22.02.02.
CNTS_000000000019684,아으거나,주변에 해변도 있고 산방산 동굴도 가깝고 시설도 좋아요,kakao,5,21.10.26.
CNTS_000000000019684,.,짱좋아욥,kakao,5,21.10.16.
CNTS_000000000019684,DY,여기 산방산 바로 앞이라 바다랑 산 둘다 누릴 수 있어요 제주의 자연을 누리고 싶으시다면 완전 강추강추 이번에는 부모님도 같이 모시고 왔습니다 이번이 세 번 째 방문입니다 ㅎㅎ,kakao,5,21.05.28.
CNTS_000000000019684,박콘,서귀포 중문쪽으로 일정잡으셨다면 적극 추천합니다사장님 및 직원분들 엄청 친절하시고 조식도 섭섭하게 나오지는 않습니다늦게 갔는데 퇴근도 늦으시면서 기다리구요다른 팬션에 비해 살짝 비쌀 수 있지만 그 값 이상하는거 같습니다방마다 스파 할 수 있고 입욕제도 줍니다 ㅎㅎ아침에는 창문밖에 고양이도 보이고 사무실에 비숑이도 기분 좋게합니다 ㅎ,kakao,5,21.04.12.
CNTS_000000000019684,😍😍,사장님들 너무 친절 하시고 깨끗하고 좋았어요 ㅎ ㅎ̌̈,kakao,5,21.02.17.
CNTS_000000000019684,이윤재,그냥 최고,kakao,5,20.07.12.
CNTS_000000000019684,문수진,스파빌이라 물냄새가 있을 줄 알았는데 방향제향이 아닌 상쾌한 아로마향으로 가득차 있어서 너무 좋았어요.,kakao,5,19.03.03.
CNTS_000000000021484,595959,친절합니다,kakao,5,22.07.20.
CNTS_000000000021484,얌굿,좋았던 점: 사장님 짱친절하고 위치 좋음. 불편했던 점: 수건에서 냄새 남. 마른 상태에서 섬유유연제향만 났는데 씻고 몸 닦는 순간부터 걸레 냄새가 나서 쓸 때마다 너무 힘들었음.,kakao,4,22.05.07.
CNTS_000000000021484,혀나,종달리 가 좋아 이번엔 2박으로 방문을 하게되면서 숙박을 하게 됬는데 조용하고 편안해서 좋았어요,kakao,4,22.04.16.
CNTS_000000000021484,쩝쩝석사,늘 그대로 있어주세요,kakao,5,21.12.16.
CNTS_000000000021484,얏얏,행복이 너무 귀엽고 사장님 역대급 친절하십니다. 하지만 특별한 부분이 없고 시설도 평범합니다,kakao,3,20.10.28.
CNTS_000000000021484,PP,푹~잘 쉬다갑니다~^^아침에 사장님께서 해주신 주먹밥 존맛탱~!!!ㅎㅎ,kakao,5,19.11.21.
CNTS_000000000021484,ㅂㅎㅅ,잘쉬다갑니다,kakao,5,19.09.05.
CNTS_000000000021484,drive4801,화요일에 친구와 1박했습니다. 에어컨이 문제가 있었는데 사장님이 바로 방을 바꿔주시는 등 사소한것 하나하나 넘나 친절하셔서 정말 편히 쉬었습니다. 추천합니다~!,kakao,5,18.08.11.
CNTS_000000000021484,랑이언니, ,kakao,5,17.12.29.
CNTS_200000000009074,유성연,전 이집  다른사람들  조타라고 댓글 달아는데 진짜 이집 아님  가격대비  비싸고 정말 아님 반찬 어디식당이던 그정도 합니다.아침 저녁 그반찬 그 나물 아님 다른 팬션을 알아보는걸 추천 합니다,kakao,1,21.11.14.
CNTS_200000000009074,ciny47,올레 걸으러 추자섬 민박에 전화를 드려서예약하고 당일에 출발하면서 전화드리니픽업나오셨어요.새 건물이고 방에서 나는 편백향이 좋았어요.숙박료도 저렴한데 거기에 세끼식사가 포함되어서 다른비용이 들지 않았고식사가 넘 좋았어요.점심으로 나온 굴비정식저녁은 초복이라 옻닭담날 아침은 계란말이음식 솜씨가 좋은 회장님(여자사장님)덕분에 좋은 여행하고 돌아왔습니다.건강하시고 또 뵙길 바랍니다.,kakao,5,21.07.13.
CNTS_200000000009074,Starlight,"차려주시는 밥들도 너무너무 맛있고 바로 앞에 일몰을 볼 수 있는 해수욕장이 있어 좋습니다.나바론 하늘길 입구가 걸어서 5분이고, 상차주도 시내까지 도보 10분입니다.방도 뜨끈뜨끈 해서 편히 잠 잘 수 있었습니다!! 사장님들 너무 좋아요~",kakao,5,20.04.16.
CNTS_200000000009074,고순섭,삼시세끼  식사 끝내주는 민박집,kakao,5,19.09.14.
CNTS_000000000019259,로연공,좋습니다! 오션뷰에 가격도 적당하니,kakao,5,21.11.12.
CNTS_000000000019259,박영섭,건물은 오래됐는데 가성비가 좋네요지붕위로 비행기가 이착육을 합니다.소음이 장난이 아니네요.주위에 다양하게 음식점이 없네요.서귀포.성산방향 관광하려면 너무머네요.하루숙박은 생각해보겠는데 장박은 비추천,kakao,3,19.08.23.
CNTS_000000000022480,가객2020,종달리에 있는 가성비갑 숙소입니다!,kakao,5,22.01.05.
CNTS_000000000022480,러블리 그녀,유투버 보고 왔는데제가 생각했던 룸과 많이 다르네요원룸에 토퍼 하나입니다저도 쉬러 왔는데..여기는 제한이 특히 많은 숙소네요~게스트가 우선이 아니라는 점이 무엇보다 가장 아쉽습니다!! 호텔가는게 나아요,kakao,1,21.09.16.
CNTS_000000000022480,시라,너무 좋은 곳입니다. 사장님들도 너무 친절하구 좋구요~ 다만 인기가 많아져서 예약 잡기가 힘드네용^^,kakao,5,21.06.28.
CNTS_000000000022480,김명애, ,kakao,5,21.06.09.
CNTS_000000000022480,맛집탐방,조식이 보기에는 예쁜데 너무 달다..방에는 침대 말곤 없음호스트의 컨트롤 수준이 너무 높음가성비는 딱히 모르겠음숙소에 머무는 시간이 짧거나 주변 관광 가이드를 필요로 하는 사람들이면 편할 수 있음,kakao,2,21.04.08.
CNTS_000000000022480,쿄쿄,"방이랑 화장실 넘나 깨끗하고 조식도 맛있어요.숙소잡을때 청결에 좀 예민한편인데,여기만큼 깨끗한곳 찾기 정말 어렵네요조용히 잘 쉬다 갑니다 :)",kakao,5,20.11.27.
CNTS_000000000022480,오마르샤맆,편하게 쉴 수 있어요. 조식도 맛있습니다.,kakao,5,20.09.23.
CNTS_000000000018975,benedicto,"친절한 주인장, 고즈넉하며 트인 전망... 하루 잘 쉬고 왔습니다.",kakao,5,22.12.06.
CNTS_000000000018975,송성빈,다시는 방문하고 싶지 않은곳...,kakao,1,22.11.09.
CNTS_000000000018975,찐빵,깨끗하고 친절하고 한적하고 ㅎㅎ동쪽여행할땐 꼭 들릅니다^^,kakao,5,22.09.03.
CNTS_000000000018975,김영현,"8/30 ~ 9/1 제주 여행 숙소 이틀 보냈어요.일찍 도착해서 체크인할때 친절하게 맞이해주시고,  ""내집보다는 안편하겠지만, 내집처럼 편하게 쉬세요"" 라고 해주셨는데 정말 편하게 쉴 수 있었어요. 잔디밭에 테이블에서 식사 하기도 좋고하도리 평대리 성산쪽 모두 가까운 편이라 여행동선 짜기에도 위치 너무 좋아요. 식기도 플라스틱이 아니라서 깨끗했고, 펜션 마스코트 한번 더 보고싶네요. 잘쉬다 갑니다!",kakao,5,22.09.03.
CNTS_000000000018975,ji-a,위생상태 별로고. 룸에서 냄새나요.  벌레가 너무 많아서 잡아가며 자야 했습니다어디선가 변냄새가 자꾸 나요,kakao,1,22.08.11.
CNTS_000000000018975,보리-문병국,"장점 .뷰  좋음.한적함.단점.시설 오래되서 낡 았음.숙소에 없는게  많음.겨울엔 특히   비추, 단열이  안된 집이라,겨울에 외풍 엄청심함.바닥을 절절  끓게 해도이불 밖  코가 시림",kakao,2,18.12.30.
CNTS_000000000018281,다루왕,최신 펜션은 아니지만 깨끗하게 관리가 잘 된 펜션입니다. 수영장이 있어서 아이들과 같이 놀기에 너무 좋은 펜션입니다.,kakao,5,19.08.16.
CNTS_000000000019343,소오름,"2017년 이후 지금까지 해외(하와이,도쿄,다낭,괌), 국내 여행 포함 총 28곳의 숙소를 이용해봤는데그 중 최악인 곳이었음",kakao,1,22.04.27.
CNTS_000000000019343,율맘♥,사장님이 정말 친절하셔서 좋았습니다저녁 7시 쯤  도착해서 어두워진 상태였는데 같이 짐까지 들어주시면서 객실 안내해주고 설명해 주신 사장님에게 감동 받았습니다~욕도도 넓어 아이들이 즐겁게 놀았어요아고* 후기에 속아 카카오맵의 평을 믿고 예약 했고 가격대비 만족입니다신식은 아니라 감안하고 가셔야될 듯 합니다,kakao,5,22.01.21.
CNTS_000000000019343,오늘,"갓성비. 사장님 왕 친절, 노천탕 느낌의 욕조. 대만족하다 왔어요.",kakao,5,21.12.02.
CNTS_000000000019343,보보보,"야놀자로 예약했는데...사진과 달랐습니다.(사진엔 아늑한 분위기)내부가 더러운건 아니었고, 방사진이나 구조가 달라서 실망했습니다업데이트하면 좋을거 같아요.",kakao,2,20.11.22.
CNTS_000000000019343,최종호,"일단 숙소도 너무 좋고 깔끔하구요, 정원도 이쁩니다. 바베큐 했는데 사장님이 너무 친절해서 감동했습니다...ㅜㅜㅜ고양이들도 너무 귀여웠네요 ㅎㅎㅎㅎ제주도 또 가면 무조건 가겠습니돠!!",kakao,5,20.08.18.
CNTS_000000000019343,장죵,사장님이 친절하시고 깨끗합니다,kakao,5,20.08.17.
CNTS_000000000019343,랄라,마당 정원이 넓고 너무 이쁘고 별도 너무 잘보여용 무엇보다 할아버지가 너무 친절하세요ㅠㅠ 기분좋게 있다갑니다!,kakao,5,20.08.11.
CNTS_000000000019343,최현우,실내가 오래된 느낌이 없잖아 있지만 할아버지가 무척 친절하셔서 기억이 남네요. 푹 쉬면서 머물다오기 좋습니다.,kakao,4,20.06.24.
CONT_000000000501022,산적,귤나무랑 새소리 바람소리 그리고 환상적인 야경까지 힐링이 따로 없음풀벌레 울음소리도 너무 좋았어요^^사장님이 불어주는 섹서폰도 재미 있었구요^^,kakao,5,21.08.14.
CONT_000000000501022,진도,그냥 공항이랑 가깝고 호텔갈바에 여기 추천  청소는 싸니까 그냥 넘어가는 수준 여기 갈분들은 아무것도 안따지고 잘분들은 가세요,kakao,3,21.04.01.
CNTS_000000000021903,이윤경,하루 잘 묵고갑니다. 좋았습니다.,kakao,5,21.02.14.
CNTS_000000000021903,이창엽,사장님 완전 친절하고 주변해안도로도 좋고 편의시설도 가깝고 시설도 깨끗합니다. 추천드려요~~,kakao,5,21.02.10.
CNTS_000000000021903,고영철,펜션 바로 뒤에 바다도 보이고 전체적으로 깨끗하고 좋았어요잘 쉬고 다음에 또 들릴께요,kakao,5,20.12.05.
CNTS_000000000021903,윤~~~,"깨끗하고 옆에 마트도 있고 공항이랑 가까워서 좋았어요 블로그 사진보다 기대이상이었어요 잘 쉬다가 갑니다,~^^",kakao,5,20.11.26.
CNTS_000000000021903,박석,관리자분 성격도 좋으시고 가성비 좋고 위치도 만족 강추 강추!!!,kakao,5,20.11.25.
CNTS_000000000021903,에유,여기는요.....제가  제주살이 반년되어가는데..한달단위로 숙소를  많이 옮기면서살아보았는데...이집은요...1)짐도  들어가기전에 방값달라고하더니ㅡ가방 옮기는중에도 방값다라고하더니ㅡ가방들여놓으니 방값달라고하더니ㅡ입실하고 주의사항 이야기중에도 방값입금시키라고 하더니ㅡ입실후 주인 나가면서 방값 입금하라고 하더군요ㅡㅠㅠ2)이집 전기세 물세는요..... ㅠㅠ지난달  성산쪽 한달살이 한 펜션은 물세공짜 전기세 1만몃천원  가스 1만몇천원  세금  합계2만 몇천원 달라고 하시던데이집은요   물 전기 가스 해서 5만몇천원주엇네요3)사람이한달정도 살다가 가면  갈때 인사라도 해 주면 좋은데...ㅠㅠ퇴실후...주인아주머님 보이기래차문열고  감사합니다 고마위습니다라고  저희가  인사 열심히 하니칸퉁명스럽게  잘가세요하더이다4)내부 집기류는요.. ㅠㅠ부셔지기일보전 침대다리 /화장대거울 등장사하시는데  투자 조금만 더  해 주시면좋앗는디....5)삼퓨는  있는데....ㅠㅠ삼퓨후  최소한 20분 이상은 휑궈야 됩니다너무 세척이  안되유너무 미끄러원  씻겨지지가 않아요6)수건은요...ㅠㅠ발걸레인지  수건인지...ㅠㅠ7)젖가락은 왜 짝이  일맞아요?주워다 놓은건지   젖가락 짝 좀  맞춰주세요새것 아니라도 되니..젖가락   길이 맟춰 주세요에휴....할말은 많은데.....ㅠㅠ에휴....,kakao,1,20.11.21.
CNTS_000000000021903,불꽃축제,예약하고 갔는데 방 없다고 함..주위에 방 많으니 다른데 가라고 하고 사과 한마디 없었습니다. 예약했던 판매처에서 사과와 함께 할인쿠폰 받긴했는데 정말 황당했네요.,kakao,1,20.09.27.
CNTS_000000000021903,박찬경,제주 한달살기로 와서 벌써 절반이 훌쩍 지나고 있습니다.팬션앞 해안의 석양은 정말 끝내줍니다.변산반도의 석양보다 더 좋은것 같네요~친절한 호스트와 깨끗한 숙소(202호)정말 강추입니다^^,kakao,5,19.05.05.
CNTS_000000000022062,뭉~♡,돈이 아깝지 않았습니다,kakao,4,22.08.17.
CNTS_000000000022062,번아웃,너무~~~~~ 너무 친절해요~~! 강아지도 귀여워요~~!,kakao,5,22.02.04.
CNTS_000000000022062,STAFF,꽤 괜찮은 거 같은데~,kakao,5,22.02.03.
CNTS_000000000022062,05,직원분들모두친절했고너무즐겁게놀다갑니다풀빌라 컨디션이 최고였어요,kakao,5,22.01.31.
CNTS_000000000022062,롱,자쿠지룸 배정받았는데 곰팡이 냄새+담배 냄새+눅눅한 방+벌레환상의 콜라보였습니다.제주도 여행 중에 가장 기대했던 숙소였는데 최악이었네요.단 하나 좋았던 건 강아지가 귀엽다는거ㅋㅋㅋㅋㅋ감수 하실수 있으면 가세요 ㅎ,kakao,1,21.08.08.
CNTS_000000000022062,starrrrr___,"친절쓰,, 긴 말 필요 엄서여 넘 잘 쉬다 왔어용ㅠㅟ",kakao,5,21.06.03.
CNTS_000000000022062,북,친절하셨어요.,kakao,5,21.01.30.
CNTS_000000000022062,윤성민(gom-min),"꼭 참고하세요1. 직원 친절도 : 적어도 저희는 만족합니다.2. 청소상태 : 나쁨, 동네 모텔 수준이라생각하면됩니다.3. 시설 : 나쁨, 많은것을챙겨가셔야합니다.4. 스파 : 평범5. 바베큐 : 옥상 야외임상세설명1. 우선 친절도 얘기가많은데 적어도 저희는 만족해요 즉각적인 대처와 불친절요소는 없었습니다.스파룸-&gt;자쿠지로 교체됨뜨거운물이 저장수를 데워서 쓰는방식이라 룸이 가득찬경우 뜨거운물이 안나온다더군요 그래서 스파룸이용중 자쿠지룸으로 교체해주셨어요2. 청소상태는 정말이지 동네 모텔수준입니다.곳곳에 특히 스파욕조 부근은 환기가 잘안되어서 곰팡이가 가득하고 자쿠지룸은 더욱 심해요3. 시설물은 너무 심하다고느껴요 우선 개인 위생용품은 필참하세요 객실에는 샴푸와 바디워시뿐 치약이며 비누조차없어요 비누는 그나마 서비스라며 주셨는데 모든 세정품이 싸구려에요 샴푸는 사용하고나면 두피가 뻘개지고 드라이기는 고장날것마냥 약하고 목이 고정이 안됩니다.4. 스파는 딱 생각하시는 그정도에요 그냥 청소상태가 안좋아서 한번 행구셔야하는 불편함5. 바베큐는 동절기는 무한리필운영을 안한다고합니다. 옥외라서 추울때는춥고 더울때는 더울겁니다.",kakao,1,21.01.24.
CNTS_000000000022062,오롯,패밀리 자쿠지 묵었는데 굉장히 습하고 햇볕도 안들어오고..그닥..,kakao,1,19.10.27.
CNTS_000000000022062,술취한피터팬,패밀리자쿠지 큰기대안했는데.초4 2돌된 아인들이랑 와이프랑 저까지다 들어가서 뽁작뽁작 잼나게 놀았습니다.생각보다 더괜찮음.아침조식 한끼 간단히 하고 나오기 좋습니다토스트 시리얼 셀프후라이 크림스프 커피.와이프가 피로풀리다고 좋다고해서.가격대비 완전좋습니다단 침대가 커서 애들2  와이프 자고전 박닥에 침구 깔고 잠.성인4명은 침구 작을수있음,kakao,4,18.10.27.
CNTS_000000000019023,Rosy Hong,너무 좋았어요,kakao,5,22.11.23.
CNTS_000000000019023,모신동,최고입니다 저는 두번째 오는데 사장님 친절하고 이 가격에 이런 방없습니다 위치는 구석이나 자연을 누릴수 있어서 좋고 힐링이 됩니다 한번 경험해보세요 ^^,kakao,5,22.08.12.
CNTS_000000000019023,김민성,조용하고 숲속에 있는 팬션을 좋아한다면 추천!!사장님도 친절하시고 오면 귀여운 멍멍이가 마중나와줘요,kakao,5,22.06.12.
CNTS_000000000019023,JePuLee,가장 제주스러움을 느낄수 있는 통나무펜션이에요~^^아침에 일어나면 공기가 너무 상쾌해요,kakao,5,22.05.30.
CNTS_000000000019023,양희경,괜찮은 장소여름 벌레는 있답니다,kakao,5,21.07.26.
CNTS_000000000019023,yewoo,시내와 좀 떨어져 있다는 것을 제외하곤 아주 만족스러운 펜션입니다 말 그대로 조용한 숲속의 펜션입니다 담에 또 와야겠습니다 ^^,kakao,5,21.05.19.
CNTS_000000000019023,산증인,"가성비.  청결.  2츰침실의 넓직 .아침공기. 주방. 그릇도 자기그릇 너무좋앗어요로즈메리와 꽃향기가 아직도 찡합니다근처 효리네집까지 밤에 다녀왓어요제주오면 항상 여기서숙박할겁니다단, 화장실 수압이 약하고 가스불이약해서조리가 더뎌서아쉬움.",kakao,5,20.06.02.
CNTS_000000000019023,나야나,이 가격에 이런시설을...매번 올때마다 이용하고싶을정도! 오길정말잘했어요2층 낮아서 허리숙이고 다닐줄알고 걱정했는데 만세해도 안닿을정도로 천장높고 아주 깔끔해요단점 1.밤에오면 무서울 수 있음.        2.화장실 창문은 왜 커텐이없을지...담장뒤로넘어가서 보면            보일듯하고        3.온수가 띄엄띄엄 저가형 비데처럼 90초정도 유지되는것                   같아 아쉽습니다 씻을만은 해요,kakao,5,19.05.22.
CNTS_000000000022484,배출일,the love,kakao,2,22.08.21.
CNTS_000000000022484,지니어스,발코니도 있고 야경도 예쁘고 잘 쉬다갑니다. 친절 감사드립니다.,kakao,5,22.08.04.
CNTS_000000000022484,son  ~^^,청소 완전엉 망 지저분바퀴벌래,kakao,1,22.08.03.
CONT_000000000500767,무명2,위미읍은 처음이었는데 도착하기 전에 보내주신 안내문 덕분에 로컬맛집도 가보고 주변 편의시설도 쉽게 파악할 수 있어서 좋았습니당 ㅎㅎ 예쁘고 안락한 숙소와 멋진 경치는 덤! 매일 아침에 주시는 조식도 너무 맛있었고 저녁에 생맥주와 차 한잔은 꿀같았어요 ❤ 사장님이 알려주신 현지인만 아는 장소 추천과 꿀팁도 넘넘 좋았습니다 ㅎㅎ 제주 b&amp;b 중에 제일 좋았어요! 다음에 또 놀러올게요 :),kakao,5,20.09.01.
CONT_000000000500767,최현우,침구도 좋고 그냥 푹 쉬고오기에는 최고에요.,kakao,5,20.06.24.
