STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,IMG_LINK
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,wwwjjh305,"빨간돔베라면 진짜얼큰하고 굿굿! 약간 마라맛도 나면서 해장하기에도 굿! 김밥은 말해뭐해..전복김밥,돔베김밥다맛잇엇어용",22.12.4.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,레오5277,신라면 정돈 먹을 수 있는 맵찔이인데 진짜 맛있어요 여기 또 올 예정입니다 진심 맛있어요 고기도 면을 다 먹었는데 남아있을 정도로 많아요,1.6.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,cvn****,"해물라면이랑 김밥들 주문했고, 국물에 해물이 들어가서 그런지 정말 시원하고 맛있네요. 해물라면 양이 넘 많아서 다 못 먹었지만 배부른 식사 했습니다🤗 저는 개인적으로 돔베김밥보단 전복김밥이 더욱 맛있어요! 처음에 전복이들어간 김밥인 줄 안 먹으려다가 시켰는데 전복을 갈아서 밥을 만든 거고 중간에는 계란이 들었더라고요. 다음에 제주도 오면 또 방문할게요!",22.11.20.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,제주럽,"제주분식에는 제주에서 먹을수 있는 음식을 해서 분식 종규가 많아요!! 빨간돔베라면은 매콤하면서도 담백해서 얼큰해서 해장하기도 좋은것 같아요!! 라면의 생면이 100% 수제반죽을 사용해서 하니 더 쫄낏하고 맛있어요!!
전복김밥도 안에 계란이 들어가서 촉촉하고 전복과 계란의 조합이 잘 어울렸어요!!
흑돼지만두는 만두피도 직접 만들어서 그런지 촉촉해요!! 안에 만두소도 흑돼지여서 더 맛있어요!!
제주분식 가면 빨간돔베라면은 꼭 시켜드세요!!",22.9.29.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,hinoajin,"신랑은 제주에서 먹은음식중에 제일 맛있었다네요
비행기타기전 맛집에 들려서 잘먹고왔어요
전복김밥은 볶은것같고 아이가 잘먹었어요
특히 빨간돔베라면 최고입니다",22.11.6.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,lee****,얼큰한 라멘에 고기도 많이 들어있고 전복김밥 정말 고소하고 만두도 속이 꽉찼어요~ 가볍게 제주스러운 분식 즐기기 좋아요~,22.12.31.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,할수있어요,"전복김밥과 빨간돔베라면 궁합이 좋았어요~
숙주와 돔베고기가 맛있어요~
해장하기 좋을듯.",22.11.9.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,삐약이15,"제주공항 근처 맛집
첫날은 1시에 갔는데 벌써 재료소진으로 ㅠㅠ
이틀뒤 부산 돌아오는날 먹고옴
얼큰한 국물의 해물칼국수와 폭신한 계란지단이 들어간 전복김밥이 맛났다.
생면사용으로 면도 쫄깃",22.11.18.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,뚜비두밥70,"쫀독 돔베고기 맛나요.
다 깔끔하니 맛있어요.",1.7.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,hye****,"제주 공항에서 가까운 제주분식
전복김밥과 빨간돔베라면등 다양하고
제주 특성을 살린 메뉴들이 있는 곳~!",22.12.17.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,펄0210,제주도 와서 신제주 안에서 급히 검색해서 간곳인데 주차는 불편해요 주변에 유명한 국수집이 있어서 ㅜㅜ 그리고 좋아용 그래서전 포장해서 먹었는데 재료는 신선하고 맛있어요 전 개인 적으로 전복 김밥이 더 맛있었어요ㅡ 전복이 너무 적어서 잘 못.느끼지만 ㅋ,22.12.21.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,맛로루2,메뉴들이 깔끔하고 넘넘 맛나네요!,22.11.9.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,hap****,만두가 진짜진짜 맛있고 빨간돔베라면은 꼭 드셔보셔야해요!!!!! 해장용으로 딱이에요,22.11.19.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,창호지의전국구탐방,오늘 처음 가봤는데 제주 공항 근처에 있어서 위치도 정말 가깝고 맛도 너무 맛있었어요. 빨간 돔베 라면은 국물이 얼큰하면서 시원하니 자꾸 땡기는 맛이었어요. 면도 100% 수제반죽해서 만들어서 그런지 면발이 쫄깃하고 탱탱했어요. 돔베고기도 진짜..두툼하면서 담백하고 부드러워서 계속 먹고 싶었어요. 사이드로 돌담 만두도 주문했는데 돌담 만두가 특이한 비주얼만큼 맛도 너무 좋았어요. 무엇보다 만두피가 오징어 먹물을 사용해서 그런지 맛이 깔끔하고 만두 속은 고기와 야채로 꽉 차게 들어 있어서 넘 좋았어요. 공항 출국 전에 너무 맛있게 먹고 갔어요~ 잘 먹고갑니다~! (아 바로 옆에 고기국수 맛집 올래국수도 있던데요~) ,22.7.5.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,행복한둔둔이,양도 많고 맛있어요!!,22.12.30.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,쏭이82,"돔배라면은 매장에서 직접뽑은 건면으로 만든거라 면이 정말 맛있네요. 토핑으로 올라간 돔베고기도 넘 맛있었어요.
제주특색있는 김밥 2가지도 함께먹었는데
조합이 좋네요~~",22.9.2.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,융찌니,제주도 도착하자마자 바로 갔어요! 점심시간대에 도착한거라 웨이팅이 조금 있었어요! 안이 좁으니 인원이 많거나할 경우 웨이팅 있을거같아요! 비빔면 새콤시원하면서 마늘맛 약간 나요! 전복김밥 진짜 심심담백해서 비빔면이랑 같이 먹기 좋아요! 돔베라면 진짜 국물도 맛있는데 너무 너무 맛있어요! 돔베만두는 제가 만두는 안먹어서 모르겠는데 먹은 지인들은 꽉찬고기소와 피가 엄청 얇고 쫄깃하다고해요! 강추는 돔베라면! 면은 주문하자마자 기계에서 바로 뽑더라구요? 확실히 달라요~,22.7.7.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,귀욤이02,음식이 맛있는데 가격이 비싼듯요 ㅎ,22.12.31.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,sla****,"그냥 분식점인줄 알고 들어갔는데 특별한 메뉴가 많아서 완전 횡재! 생면 들어간 얼큰한 돔베라면은 라면만 파는 전문점보다 더 맛있음!! 초강추~~ 해장에 최고일듯!! 
해물라면 내용물도완전 푸짐하고 타매장보다 가격착하. 담백한 전복김밥, 현무암 비주얼의 흑돼지 만두도 촉촉하고 진짜 맛남.
제주시에 머무는 관광객은 꼭 들러볼 맛집!!!!!",22.7.1.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,하이졸리,"빨간라면 넘 얼큰하고 안에 들어있는 고기가 맛있네요^^
잘먹고갑니다:)",22.12.13.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,갠비,돔배라면은 처음이었는데 얼큰한게 정말 맛있었어요!! 면도 생면이어서 그런지 진짜 탱글했구요~~~ 맛있게 먹고 갑니당,22.10.19.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,호연댁,빨간돔베라면 칼칼하니 진짜 맛있어용~!!,22.11.6.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,볼매다현,"아는 맛일 줄 알고 먹었는데,
오.. 생각지도 못한 신선하고 매콤한 맛이에용

해장라면으로 딱인듯!",1.12.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,hs262,돔베라면 양도 많고 맛있어요!,22.12.22.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,파뜨랏슈,찐 맛집입니다 너무 맛있어요! 라멘에 면 쫄깃하고 맛있고 김밥도 너무 맛있네요! 점심시간에  대기 있을 수 있어요,22.8.28.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,eunjae82,"주차 개 힘들고. . 비싼 곳.. .
돔베고기는 맛있었음.
전복 김밥은 . . . 😤",22.11.17.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,wng****,돔베라멘 처음 먹어봤는데 맛있어요 비빔면도 맛있고 해물도 낭낭하게 들어있어서 좋았습니다 ,22.8.6.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,으에이이,음식 너무 맛있어요!,1.5.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,유니스3940,"일단 골목가에있어 주차하기가 참 어려웠습니다.
특별해보이는 메뉴들이있었는데 생각보다는 특별하진않았던것같아요. 제주라는 관광도시특성상 특별한곳들이많아서 그런것같아요. ",22.10.13.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,kwu****,우연히 들어간 곳인데 메뉴가 다 맛있네요~,22.8.20.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,우서요50,,22.12.29.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,OKJJJ,정말 맛있어요!!!!!❤️❤️😻,22.10.26.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,뉴나20,"빨간돔베라면이 개운하고 맛있었어오. 짬뽕 같기도 하구요. 생면이라서 면도 보들보들 쫄깃하니 맛ㅆ고 고기도 푸짐해서 맛있었어요.
돌담만두는 만두소가 꽉차있고 만두피는 얇아서 진짜 제대로 만든 만두느낌이 나더라구요. 수제반죽으로 만든거라 그런지 얇은 만두피에 꽉찬 만두소가 맛있더라구요. 전복김밥은 밥에 적당히 짭짤하게 간이되어 있고, 달걀은 달달하고 부드랍게 간이 되어있어서 조화가 좋았어요.
제주공항 5분거리라 좋아요",22.6.29.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,ekd****,매장이 넘 좁아요,22.12.17.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,나블리75,"전복김밥 진짜 꼭드세요!!
너무 마시뜸!! 든든하고 혼밥하기 좋아요",22.10.18.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,LeMonSherBet,"전복김밥 담백하니 포슬포슬 맛있어요
빨간돔베라면 칼칼하니 돔베고기도 듬뿍 들어가 있고 ㅋㅋㅋ 
돌담만두는 흑돼지 들어가 있는데 육즙이 말못...
너무 맛있게 먹었습니다!!!",22.7.3.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,주옹2,"빨간돔베라면 국물은 감칠맛도 좋고 얼큰해요! 
만두랑도 잘 어울렸어요.
그리고 돌담만두 정말 맛있어요! 만두 피는 얇고 만두속에 고기가 큼직큼직있어서 식감도 좋고 진짜 최고 
둘이갔는데 제가 3개먹었어요 ㅋㅋ",22.7.1.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,신촌칼잡이,맛있어요!,22.12.17.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,dbdbi,,22.12.6.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,사진찍는 별주부,"추천합니다!!
음식들마다 진짜 엄청 푸짐하고 사장님도 완전 짱짱 친절하시고 너무 좋았어요~
제주에 살면서 먹어 본 돔베국수, 라면 이런 시리즈들 중에 정말 최고였습니다.
너무 맛있게 잘 먹었어요.
누구에게나 익숙한 분식이지만 제주스러움을 한 껏 입은 제주분식 추천합니다^^",22.6.25.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,백두산8770,아주 맛있습니다,22.12.3.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,예현도자기공방,"분식집을 검색후 찾아왔는데
우연히 올레국수가 맞은편,줄서있는 올레국수와는 달리 낮손님은 우리가 처음인듯한 제주분식집, 주문음식도 빨리나와요 분식집은 작은데 직원분이 꾀많았어요
돔베고기 라면이 최애..국물한입먹고 와~~소리가 나오는 맛깔스럽게 시원한맛..""맛있는데""를 연발하며 먹은기억이네요
담에도 찾아가고 싶네요
돔베김밥의 김치는 끝맛이 매콤해서 좋았구요
비빔면또한 양념이 강하지않게 좋았구요
찬으로 주신 무장아찌도 ㅎ 여기괜찮아요
저는 맛이 깔끔해서 좋았어요 숨어있는고수의 집을 찾은기분
만두속은 많이다져서 식감이부들
기대없었는데 대박친 점심한끼였네요
먹고나오니 올레국수집은 여전히 긴줄...여기도 맛있는데 오세요 하고 싶을정도로 저는 딱좋았어요",22.7.16.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,Julian ma,"빨간돔베라면, 해물라면 진짜 해장으로 딱! 
신라면보다 약간 덜 매운 것 같아요",22.9.8.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,Ygygcass,돔 베라 면 두번 드세요 꼭 드세요 그리고 몽당 몽당 25500원에 푸짐하게 먹었습니다 ,22.6.10.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,yee****,배교픈 상태에서 먹었더니 맛은 있었어요 ,22.7.20.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,funfunfun,전복김밥 포장해서 집도착해서 먹음,22.7.19.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,vpq****,돔베라면은 말핫것도 없이 맛있고 양도 많고 만두는 종류별로 나와서 다양하게 맛볼수 있어서 좋았어요,1.7.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,Lanella,전복이 통째로 들어가있는 만두가 너무 새롭고 고기만두도 엄청 실했습니다! 라면은 맛있게 매웠고 기본에도 고기가 많이 들어가 있었어요~ 전복김밥은 말해 뭐합니까~ 명불허전이었습니다ㅎㅎ,22.6.26.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,dhl****,별로,22.12.9.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,거봉공주,"제주분식 최고 짱짱 세트로 먹었는데 완전 배불러효
그리고 라면도 진짜 맛있고 돔베 고기가 아주 죽여 줍니다 육수도 전날에 술먹었는데 해장 싹 됨 ㅋ 김밥은 진짜 제주에서 먹었던 전복 김밥중 간도 딱이고 맛있고 모닥치기도 튀김이 풍부 해서 여러 튀김과 떡볶이랑 오뎅 순대 즐기는 맛이 최고 잘먹고 갑니다 ~~🥳🥳",22.3.23.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,서니에오,그냥저냥 먹을만해요,22.12.27.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,둥그미 ,"돔베라면은 고기국수 맛나요!! 너무 담백하고 맛있어요~~ 돔베김밥은 기본반찬 (무, 김치) 같이 얹어 먹으면 야들야들하고 부드러운 고기에 쌈싸먹는 맛이 나더라고요 :) 떡볶이는 양이 많아요 😊❣",22.4.6.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,신초아,"빨간돔베라면
진짜 얼큰하고 돔베고기도 짱 많아요
완전 맛있음ㅠㅠ",22.5.24.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,전문리뷰어,"앞의 올레국수 먹으려하다가 줄이 너무길어 이곳에 왔는데, 생각보다 맛있어서 만족하고갑니다ㅎㅎ 즐거운 제주도 첫끼였어요",22.8.20.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,홍서방7,"제주 모당모당 양 너무너무너무 작아요 ㅋㅋㅋㅋ
떡 6갠가7갠가 들어있는데 만원입니다 
맛은 그냥 그렇습니다

해산물 라면도 라면은 아니고 라멘입니다 

돔베김밥은 맛있어요 추천합니다 

그리고 주방분 마스크를 안쓰고 계시네요",22.2.26.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,썹강사,미식가는 아닞만 제주오면 들리는 나의 맛집,22.5.28.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,gyt****,"해물라면이 얼큰하거나 시원했으면 더 맛있을것같은데, 심심한 맛이라 아쉬웠습니다. 빨간돔베라면이 면에 국물이 잘 스며들어 더 맛있었어요.",22.8.2.화,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,yhyhyh11,좋아요,22.10.21.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,프로리뷰러S2,친절하시고 맛은 그냥 쏘쏘해요.,22.6.26.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,웅곰,"저는 돔베라면에 전복김밥을 먹었는데
라면은 라멘같은 스타일이에요! 면이 굵은면이고 맛은 있는데 약간 익숙한 맛이에요 :)
그리고 전복김밥은.. 전복이 들어있다곤 하는데 잘 안보여요.. 맛은 있어요!  직원분도 사장님도 친절하신데 가격은 세트가 아니면 살짝 비싼 것 같아요.. 그치만 맛은 좋았습니다! 잘 먹었어용~",22.3.6.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,Mooooon20,맛있었어요!! 특히 돔베김밥이 맛있었고 튀김도 다 맛있었어요 ㅎㅎ,22.5.7.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,nadaima,굿,22.10.2.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,김루루16,맛나요,22.10.2.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,아자아자9011,굿,22.10.2.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,블리블리7466,맛나요 ,22.9.30.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,kmr****,일요일이라 문연데가 너무없어서 갔는데 튀김은 맛있는데 라면이 소스에 졸여졌으면 맛있었을텐데 따로놀아요 돔베김밥에 돼지털들이 군데군데 붙어있어서 먹다말았어요ㅜ제주여행중인데 넘아쉽네요,22.3.13.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,바닐라라떼5789,제주도에서 먹은 것 중에 유일하게 한 메뉴가 만원이 안된곳ㅋㅋ 양이 적었지만 만족스러운 점심이었습니다. 급하게 찾아간곳인데 줄도안서도 됐고 친절하셔서 좋았습니다. 떡볶이세트는 양이 많을 것 같아서 못시켰는데 먹을걸 그랬습니다ㅠㅠ,22.1.3.월,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,So Yeong Baek,"사진찍기위해 가는 곳
모당모당, 돔배김밥, 전복김밥먹었는데
모당모당은 달지도 맵지도 않은 그냥 집에서 실패한 떢볶이맛
돔배김밥의 돼지고기는 냄새나고 밥은 간도 안되어 있음
전복김밥은 살은 안보이고 내장을 비빈밥에 달걀",22.4.23.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,구름둥둥57,다 맛있어요.친절하시고요,22.6.1.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,효도씨,"엄.....솔직히 맛은 잘 모르겠어요.
밀면도 부산에서 먹던 밀면이랑 달랏고 맛도....엄.....",22.7.2.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,수누 SuNu,돔배고기가 올라간 얼큰한 라면과 고소한 전복 김밥의 조화가 너무 좋았어요! 양도 많아서 든든하게 먹고 나왔습니다ㅎㅎ,22.2.26.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,누라룽,맛아요,22.8.25.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,KB국민초특급설계사,"4인가족 초딩과 고딩 딸 둘과 방문 ..
이른 점심점심시간이고 아침밥은 먹고 나왔고 비행기  타기 전인 12시밖에  안 된시간이라 충분할것 같아서  모당모당 하나에 돔베김밥,전복김밥 주문했는데 4인이니 1인 1메뉴를 부탁이 아닌 강요식으로주문하라고 하시네요
기분은 언짢엇지만 다 먹을 수 있으면 괜찮겠지 싶었지만 아니나다를까 돔베라면 매운맛과 모당모당이 남게 되더라고요~
계산하면서 언짢으시겠지만 저희들이 저희 먹을양을 알아서 주문한건데 음식 쓰레기를 남기게 하셔야하느냐고 말씀 드리니 종업원이라서 어쩔 수없었다는 말씀에 ~~하~~
할 말이 없더라고요
당연 업주 입장에선 1인 1메뉴 당연하시겠지만
쓸데없이 남길 이유는 없는 듯 해요
어딜가도 제주도 특산메뉴로 지역 퀄리티를 높이는 것도  중요하겠지만 ...",22.5.12.목,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,아토마미7,#제주연동분식 #제주연동맛집 #제주분식 #모닥치기 #돔베라면 #전복김밥 아기자기한 분위기라 데이트때 들러도 될듯헤요 음식도 맛있고 특색있어서 좋아요 #제주데이트코스추천 #제주공항근처맛집,22.1.24.월,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,왕구미,제주 모닥치기가 있는 제주분식집 돔베라면은 꼭 먹어보세요 !!!,22.3.5.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,내가 추천하는 제주,"커플세트가 가성비가 너무 좋아요!!!
라면이 아니라 라멘으로 주시는데 이거 꼭 드셔보세요!
대존맛!!!
세트가 구성이 좋아서 같이 먹기 좋습니다!",22.1.5.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,fbg****,좋아요,1.8.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,dubuline5,굿,22.9.2.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,이종미79,좋아요,22.8.26.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,petitkse,😃,22.7.23.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,SUNGWONB,Good,22.8.19.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,So Yeong Baek,음......김밥천국갈래요,22.4.23.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,그대가분다,굿,22.7.13.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,안뇽7488,김밥 라면 떡볶이 다 시켯는데 양도 많고 맛잇네요~,22.5.21.토,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,puh****,"모든메뉴가 동시에  준비되어서 좋았고 음식마다
정성이 많이 들어갔다는 걸 느낄 수 있었어요
사장님도 친절하시고 최고!
번창하세요~!",21.12.15.수,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,nm****,모당모당 추천합니다 ,22.6.12.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,개도,"제주에서만 맛볼수 있는 특별한 메뉴가 가득.
전복김밥,매운돔베라면,모닥치기!!
가격도 저렴하고 맛까지 최고!!",22.2.20.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,초록콩이,"리뷰는 처음올리는? 4번정도 온 분식집
제주올때마다 제주공항 근처라 가깝고 간단히 먹을수있는 라면과 김밥 맛도좋아요",22.5.13.금,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,쌩쌍쏭,,22.7.3.일,네이버,
제주분식,종합분식,"별점
4.32/5",제주 제주시 귀아랑길 23 1층 제주분식,0507-1409-2120,,미니미니6254,"깔끔하고 너무 맛있었던 곳!
사장님이 너무 친절하셔서 먹는 내내 기분이 좋았네요
돔베라면은 처음이었는데 이렇게 맛있는 음식인지 첨 알았어요 또 방문할게요",21.11.28.일,네이버,
