ID,TITLE,ADDRESS,LAT,LON,TEL,OPEN_TIME,PAGE,CATEGORY,DESCRIPTION,STORE_OF_KAKAO
CNTS_000000000021519,세화해녀민속오일시장,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,33.526073,126.85757,064-782-0520,,,,세화해변을 낀 동쪽 대표 오일시장,
CONT_000000000500744,동문수산시장,제주특별자치도 제주시 관덕로 64-1,33.512669,126.5262495,064-722-3284,,,,제주 최대 규모의 수산물 전문시장,
CNTS_000000000021009,라바북스,제주특별자치도 서귀포시 남원읍 태위로 87 1층,33.274437,126.6569,010-4416-0444,12:00 ~ 18:00,www.instagram.com/labas.book,분류: 서점,제주 자연 속 감성을 찾을 수 있는 곳,4.2점
CNTS_200000000008021,에브리바디빈티지,제주특별자치도 제주시 관덕로8길 31,33.5105024,126.5234417,064-723-0907,,,,중앙로 부근에 위치한 빈티지 가게,
CONT_000000000500729,평화의마을,제주특별자치도 서귀포시 대정읍 중산간서로 2195-12,33.2790874,126.292444,064-794-6277,,,,제주 무항생흑돼지로 수제소시지와 햄을 생산하는 곳,
CONT_000000000500752,중문향토오일시장,제주특별자치도 서귀포시 천제연로188번길 12,33.2508555,126.4242065, 064-760-2633,,,,소박함과 정겨움을 느낄 수 있는 장터,
CNTS_200000000012176,제주 중앙지하상가,제주특별자치도 제주시 중앙로 지하 60,33.5131743,126.5246997,064-752-8776,,,,제주도 유일한 지하상가이자 쇼핑 중심지,
CNTS_000000000021182,함덕민속오일시장,제주특별자치도 제주시 조천읍 함덕16길 15-13,33.540173,126.66804,064-783-8559,,,,수수한 매력을 지니고 있는 전통시장,
CONT_000000000500724,모슬포중앙시장,제주특별자치도 서귀포시 대정읍 영서중로 3,33.22193,126.25479,064-794-2586,정보없음,정보없음,분류: 시장,서귀포시 대정읍 중심지에 있는 전통시장,3.4점
CONT_000000000500750,제주칠성로상가,제주특별자치도 제주시 관덕로13길 12,33.514088,126.526215,064-721-0827,,,,역사 깊은 제주의 문화와 쇼핑의 거리,
CNTS_200000000008735,카카오본사,제주특별자치도 제주시 첨단로 242,33.4500257,126.5733138, 02-6718-1679,,,,귀여운 카카오프렌즈 캐릭터 상품을 만나볼 수 있는 복합문화공간. ,
CNTS_200000000007208,선우스타일,제주특별자치도 제주시 동문로 16,33.5127431,126.5283168,010-8913-8733,정보없음,www.sunwoost.com,"분류: 사진관,포토스튜디오",흑백사진과 야외스냅 촬영을 하는 스튜디오.,3.9점
CNTS_200000000008628,미야즈 클로젯 한복,제주특별자치도 제주시 용마로4길 15,33.5154157,126.5067239,064-713-2025,,,,"제주 한복, 해녀복 대여점, 해녀스냅 사진, 한복 스냅 사진 체험 스튜디오",
CNTS_200000000008915,한복담,제주특별자치도 제주시 신대로12길 51,33.4885493,126.4911887,,,,,합리적인 가격으로 원하는 시간만큼 한복 체험을 해볼 수 있는 곳.,
CONT_000000000500759,한림민속오일시장,제주특별자치도 제주시 한림읍 한수풀로4길 10,33.4201519,126.2742341,064-796-8830,,,,여러분 곁에 가까이 있는 한림조끄뜨레시장,
CNTS_200000000012177,화북종합시장,제주특별자치도 제주시 진동로5길 31,33.5218084,126.5664464,064-752-3001,정보없음,정보없음,분류: 시장,정감 넘치는 동네시장,4.3점
CONT_000000000500731,서귀포매일올레시장,서귀포시 중앙로 62번길 18,33.24828,126.56415,064-762-2925,07:00 ~ 21:00,www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500731,분류: 시장,365일 문전성시를 이루는 서귀포시 대표 상설시장,3.2점
CONT_000000000500745,동문재래시장,제주특별자치도 제주시 관덕로14길 20,33.5115817,126.526099,064-752-3001,,,,"다양한 먹거리와 상업의 중심, 제주 동문 재래시장",
CONT_000000000500748,제주민속오일시장,제주특별자치도 제주시 오일장서길 26,33.4965963,126.4746681,064-743-5985,,,,제주 현지인의 삶을 가장 잘 말해주는 오일시장,
